funds_account,stat_time_day,total_deposit_amount,total_withdraw_amount,assets_start,assets_end,in,out,rate,pro_in,pro_ot
60821928,2018-08-23,0.0,16300.0,14059.52,24236.75,14059.52,40536.75,2.883224320602695,0.0,0.0
60821958,2018-08-16,0.0,10000.0,14860.71,9721.34,14860.71,19721.34,1.3270792579896924,0.0,0.0
60822478,2018-08-23,0.0,1300030.0,5539105.53,2504428.71,5539105.53,3804458.71,0.6868362932236822,0.0,0.0
60822658,2018-08-28,0.0,10000.0,9235.9,20829.33,9235.9,30829.33,3.3379887179376135,0.0,0.0
60822668,2018-08-28,31376.0,55662.0,20275.81,0.0,51651.81,55662.0,1.0776389055872388,0.0,0.0
60822718,2018-09-10,0.0,10331.0,12548.31,0.0,12548.31,10331.0,0.8232981174357344,0.0,0.0
60822728,2018-12-31,7764.0,10664.0,5000.79,0.0,12764.79,10664.0,0.835423066106062,0.0,0.0
60822758,2018-10-12,0.0,1000.0,22656.21,23768.21,22656.21,24768.21,1.0932194749254178,0.0,0.0
60822818,2019-01-14,0.0,16198.0,16028.27,0.0,16028.27,16198.0,1.0105894148276764,0.0,0.0
60822918,2018-10-29,0.0,6432.0,12258.91,0.0,12258.91,6432.0,0.5246796003886153,0.0,0.0
60822988,2018-08-17,23025.0,20104.0,9932.18,9411.86,32957.18,29515.86,0.8955820856031979,0.0,0.0
60823128,2018-08-20,100.0,49147.0,68558.29,19706.66,68658.29,68853.66,1.0028455413031698,0.0,0.0
60823168,2018-08-27,0.0,10811.0,13360.51,0.0,13360.51,10811.0,0.8091756976342969,0.0,0.0
60823598,2018-08-21,0.0,14000.0,18955.61,12803.39,18955.61,26803.39,1.4140083067756721,0.0,0.0
60823698,2018-08-20,3721.0,5000.0,16123.12,21840.65,19844.120000000003,26840.65,1.3525744653831966,0.0,0.0
60824118,2018-11-20,0.0,20800.0,19286.53,12226.52,19286.53,33026.520000000004,1.7124137934610324,0.0,0.0
60824158,2018-08-24,33704.0,56175.0,17167.84,0.0,50871.84,56175.0,1.1042454922015796,0.0,0.0
60824208,2018-08-21,0.0,10000.0,6985.93,11957.39,6985.93,21957.39,3.1430876060882373,0.0,0.0
60824478,2018-10-02,21945.0,14989.0,2405.7,0.0,24350.7,14989.0,0.6155469863289351,0.0,0.0
60824628,2018-11-20,627.0,16300.0,19726.39,11641.94,20353.39,27941.940000000002,1.372839610502231,0.0,0.0
60824758,2018-08-23,0.0,37490.0,36711.66,11120.63,36711.66,48610.63,1.3241196393734305,0.0,0.0
60824908,2018-08-24,0.0,19314.0,18529.87,0.0,18529.87,19314.0,1.0423170804760098,0.0,0.0
60824958,2018-09-20,0.0,1000.0,17887.8,22446.89,17887.8,23446.89,1.3107755006205346,0.0,0.0
60824968,2019-05-14,18200.0,13517.0,0.0,12445.9,18200.0,25962.9,1.4265329670329672,0.0,0.0
60824988,2018-08-28,3800.0,23438.0,17704.93,0.0,21504.93,23438.0,1.0898896206590767,0.0,0.0
60825288,2018-08-29,24000.0,29884.0,30166.56,26011.22,54166.56,55895.22,1.0319137859225322,0.0,0.0
60825298,2018-08-29,25000.0,30271.0,30184.25,25999.13,55184.25,56270.130000000005,1.019677353592737,0.0,0.0
60825528,2018-08-23,13953.0,17454.0,8985.8,12330.84,22938.8,29784.84,1.2984480443615185,0.0,0.0
60825788,2018-09-10,20050.0,223.0,37310.0,62024.4,57360.0,62247.4,1.0852057182705719,0.0,0.0
60826128,2018-08-29,10000.0,57631.0,43370.02,0.02,53370.02,57631.02,1.0798388308642193,0.0,0.0
60826458,2019-03-12,24000.0,1200.0,0.0,22012.84,24000.0,23212.84,0.9672016666666666,0.0,0.0
60826558,2018-08-28,36500.0,188428.0,284840.18,29310.88,321340.18,217738.88,0.6775961848281781,0.0,0.0
60826618,2018-08-29,18210.0,13210.0,7954.24,7330.78,26164.239999999998,20540.78,0.7850707683464149,0.0,0.0
60826628,2018-09-10,1.0,6000.0,20918.17,24955.42,20919.17,30955.42,1.4797632984482654,0.0,0.0
60826708,2018-09-14,20100.0,31573.0,19582.54,8641.42,39682.54,40214.42,1.013403375892773,0.0,0.0
60826728,2018-08-27,21000.0,42010.0,30779.24,11055.22,51779.240000000005,53065.22,1.024835822233003,0.0,0.0
60826908,2018-08-29,0.0,39110.0,39226.62,0.0,39226.62,39110.0,0.9970270188968613,0.0,0.0
60826968,2019-05-09,43533.0,30221.0,0.0,10072.12,43533.0,40293.12,0.9255764592378196,0.0,0.0
60827108,2018-08-30,36700.0,36745.0,8861.87,18438.12,45561.87,55183.119999999995,1.211168900661891,0.0,0.0
60827418,2018-11-26,17300.0,15500.0,20239.7,22065.11,37539.7,37565.11,1.0006768834061008,0.0,0.0
60827488,2018-08-30,44300.0,60258.0,23488.13,9260.59,67788.13,69518.59,1.025527478040772,0.0,0.0
60827768,2018-12-13,50037.0,50610.0,10000.07,9353.3,60037.07,59963.3,0.9987712591570509,0.0,0.0
60827928,2018-08-29,0.0,13000.0,7516.4,10229.24,7516.4,23229.239999999998,3.090474163163216,0.0,0.0
60827958,2018-08-29,0.0,7000.0,10654.64,12982.45,10654.64,19982.45,1.8754692791121992,0.0,0.0
60827978,2018-08-29,23988.0,23414.0,0.0,4289.73,23988.0,27703.73,1.1548995330998832,0.0,0.0
60828328,2018-09-12,17600.0,25000.0,34783.73,40143.27,52383.73,65143.27,1.2435783018887734,0.0,0.0
60828418,2018-09-04,3700.0,20039.0,17499.49,5958.28,21199.49,25997.28,1.2263162934580027,0.0,0.0
60828498,2018-09-18,0.0,5000.0,13974.78,19425.97,13974.78,24425.97,1.7478607892217266,0.0,0.0
60828508,2018-09-11,0.0,7582.0,19333.69,18666.01,19333.69,26248.01,1.3576306437105385,0.0,0.0
60828808,2018-08-31,0.0,1915.0,1956.89,0.0,1956.89,1915.0,0.9785935847186096,0.0,0.0
60828858,2018-09-06,10000.0,8000.0,0.0,10106.97,10000.0,18106.97,1.8106970000000002,0.0,0.0
60828898,2018-08-31,15000.0,41171.0,26504.12,22790.88,41504.119999999995,63961.880000000005,1.5410971248155607,0.0,0.0
60829208,2018-09-04,0.0,12000.0,7923.92,19393.38,7923.92,31393.38,3.961849690557199,0.0,0.0
60829258,2018-09-11,46440.0,62087.0,18940.45,10259.24,65380.45,72346.24,1.1065423991422514,0.0,0.0
60829308,2018-08-31,22400.0,28468.0,10042.71,20002.53,32442.71,48470.53,1.4940345612311672,0.0,0.0
60829408,2018-09-06,10000.0,4000.0,0.0,12788.84,10000.0,16788.84,1.678884,0.0,0.0
60829528,2018-08-31,27200.0,38315.0,10086.56,20033.42,37286.56,58348.42,1.5648646590085007,0.0,0.0
60829568,2018-09-04,3518.0,13597.0,9997.46,9957.18,13515.46,23554.18,1.7427582930954626,0.0,0.0
60829658,2018-09-10,0.0,23200.0,15978.14,26982.49,15978.14,50182.490000000005,3.1406966017321167,0.0,0.0
60829828,2018-12-17,230110.0,191513.0,13943.93,79994.22,244053.93,271507.22,1.1124886208552347,0.0,0.0
60829918,2018-09-03,0.0,19000.0,21225.91,7176.49,21225.91,26176.489999999998,1.2332328743502634,0.0,0.0
60830098,2018-09-28,57200.0,110899.0,44323.09,0.0,101523.09,110899.0,1.092352488483162,0.0,0.0
60830118,2018-09-28,8000.0,22000.0,40705.0,23751.42,48705.0,45751.42,0.9393577661431064,0.0,0.0
60830328,2018-09-04,0.0,17000.0,7130.63,14938.53,7130.63,31938.53,4.479061457402782,0.0,0.0
60830358,2018-12-28,4500.0,14367.0,10248.37,0.0,14748.37,14367.0,0.9741415492017084,0.0,0.0
60830498,2018-09-04,20601.0,20000.0,10559.98,14110.32,31160.98,34110.32,1.0946484995016204,0.0,0.0
60830568,2019-03-15,30389.0,21000.0,0.0,20691.23,30389.0,41691.229999999996,1.3719184573365362,0.0,0.0
60831698,2018-12-10,33735.0,7000.0,3813.93,74.9,37548.93,7074.9,0.18841815199527656,0.0,0.0
60843308,2018-09-05,0.0,7027.0,6960.39,0.0,6960.39,7027.0,1.009569866056356,0.0,0.0
60845788,2018-09-04,41030.0,43440.0,5114.28,4723.31,46144.28,48163.31,1.0437547188947363,0.0,0.0
60848968,2018-09-04,31475.0,35493.0,4148.1,4863.3,35623.1,40356.3,1.132868840724137,0.0,0.0
60851968,2018-09-05,21731.0,27500.0,26043.15,30435.9,47774.15,57935.9,1.2127039413574077,0.0,0.0
60852078,2018-10-18,8400.0,41838.0,29590.28,0.0,37990.28,61538.0,1.6198353894733075,0.0,19700.0
60878568,2018-09-13,880000.0,785662.0,85271.54,162891.97,965271.54,948553.97,0.9826809666428163,0.0,0.0
61373066,2019-10-21,12000.0,6000.0,0.0,5903.28,12000.0,11903.279999999999,0.9919399999999999,0.0,0.0
61800001,2019-07-10,3.0,0.0,2674.1,14164.68,2677.1,14164.68,5.291053752194539,0.0,0.0
61800088,2018-01-15,0.0,1094.0,1093.79,0.0,1093.79,1094.0,1.0001919929785426,0.0,0.0
61800198,2018-03-20,30000.0,20231.0,235.53,13154.47,30235.53,33385.47,1.1041800821748453,0.0,0.0
61800598,2018-06-27,0.0,68227.0,43147.74,63.02,43147.74,68290.02,1.5827021299377444,0.0,0.0
61800658,2018-01-05,6800.0,26291.0,26130.54,9471.82,32930.54,35762.82,1.0860076998433672,0.0,0.0
61800858,2018-08-22,43461.0,11857.0,3.9,37470.53,43464.9,49327.53,1.1348819392199223,0.0,0.0
61800908,2018-01-16,0.0,7347.0,6348.43,0.0,6348.43,7347.0,1.1572940081248435,0.0,0.0
61801418,2019-01-28,100000.0,80000.0,74009.35,123051.3,174009.35,203051.3,1.166898790208687,0.0,0.0
61801528,2018-01-03,15001.0,43200.0,32587.18,21184.3,47588.18,64384.3,1.35294730750367,0.0,0.0
61801658,2018-01-09,50000.0,70000.0,81336.05,270109.75,131336.05,340109.75,2.5896145803075394,0.0,0.0
61801678,2018-01-29,0.0,12623.0,18157.4,4064.87,18157.4,16687.87,0.9190671571921089,0.0,0.0
61801758,2019-05-24,39485.0,36100.0,0.0,12099.52,39485.0,48199.520000000004,1.2207045713562112,0.0,0.0
61801808,2018-05-17,167384.0,1230000.0,1006441.69,446736.34,1173825.69,1676736.34,1.4284372494863358,0.0,0.0
61801828,2018-01-16,1851237.0,2015757.0,112436.44,20036.4,1963673.44,2035793.4,1.0367270639460295,0.0,0.0
61801868,2018-01-19,13001.0,35000.0,30710.38,18762.0,43711.380000000005,53762.0,1.229931427468087,0.0,0.0
61801878,2018-01-19,0.0,12000.0,27164.82,23811.83,27164.82,35811.83,1.3183164843352542,0.0,0.0
61801918,2018-01-18,13000.0,37000.0,30217.42,19940.61,43217.42,56940.61,1.317538390769278,0.0,0.0
61802168,2018-04-11,15500.0,1000.0,5434.53,5953.89,20934.53,6953.89,0.3321732085697649,0.0,0.0
61802508,2018-01-31,0.0,129049.0,114096.6,0.0,114096.6,129049.0,1.131050355575889,0.0,0.0
61802578,2018-02-08,30000.0,30328.0,19134.83,23781.67,49134.83,54109.67,1.101248747578856,0.0,0.0
61802688,2018-08-29,1100.0,4100.0,8779.22,7356.12,9879.22,11456.119999999999,1.1596178645682553,0.0,0.0
61802778,2018-02-02,0.0,46500.0,59103.21,20288.37,59103.21,66788.37,1.1300294857081365,0.0,0.0
61802788,2018-06-12,0.0,51000.0,56733.42,8686.94,56733.42,59686.94,1.0520596149500594,0.0,0.0
61802828,2018-02-23,22040.0,39800.0,22423.08,16468.6,44463.08,56268.6,1.2655128704534189,0.0,0.0
61802878,2018-04-09,5000.0,7500.0,9778.94,14179.42,14778.94,21679.42,1.4669130533042287,0.0,0.0
61802898,2018-03-14,41899.0,55400.0,10024.72,14253.85,51923.72,69653.85,1.3414649412638386,0.0,0.0
61802908,2018-03-07,0.0,12740.0,12292.29,0.0,12292.29,12740.0,1.036422017378373,0.0,0.0
61802958,2018-01-26,0.0,3000.0,7884.88,5347.16,7884.88,8347.16,1.0586286665110947,0.0,0.0
61803008,2018-01-26,11854.0,23045.0,16171.18,9161.84,28025.18,32206.84,1.1492108168439952,0.0,0.0
61803058,2018-04-09,10300.0,18500.0,10251.16,15671.52,20551.16,34171.520000000004,1.6627538299541245,0.0,0.0
61803078,2018-01-26,299951.0,280717.0,0.0,32227.79,299951.0,312944.79,1.0433197088857846,0.0,0.0
61803218,2018-02-23,0.0,10043.0,11504.07,0.0,11504.07,10043.0,0.872995383373015,0.0,0.0
61803268,2018-06-28,0.0,8700.0,9369.88,10831.4,9369.88,19531.4,2.0844877415719307,0.0,0.0
61803298,2018-01-30,11427.0,2500.0,7541.38,26248.16,18968.38,28748.16,1.5155833023168028,0.0,0.0
61803378,2018-03-22,14405.0,28100.0,13563.59,10033.43,27968.59,38133.43,1.3634376992190167,0.0,0.0
61803418,2019-04-09,10000.0,5000.0,0.0,12602.11,10000.0,17602.11,1.760211,0.0,0.0
61803488,2018-02-14,20500.0,1000.0,12734.08,37096.45,33234.08,38096.45,1.146306742957831,0.0,0.0
61803588,2019-09-30,10000.0,5300.0,0.0,10051.5,10000.0,15351.5,1.53515,0.0,0.0
61803878,2018-03-13,0.0,19023.0,10127.36,11196.11,10127.36,30219.11,2.983907948369565,0.0,0.0
61803978,2018-02-23,0.0,14256.0,16214.14,0.0,16214.14,14256.0,0.8792325710768503,0.0,0.0
61804098,2018-06-04,0.0,12718.0,9805.58,705.0,9805.58,13423.0,1.3689144344342712,0.0,0.0
61804158,2018-03-12,35300.0,40000.0,27091.87,34215.4,62391.869999999995,74215.4,1.1895043376645067,0.0,0.0
61804228,2018-04-11,0.0,10000.0,12804.28,6798.04,12804.28,16798.04,1.3119082056937212,0.0,0.0
61804288,2018-03-06,0.0,15000.0,16307.6,15686.45,16307.6,30686.45,1.881726924869386,0.0,0.0
61804298,2018-04-16,0.0,10000.0,35866.69,20880.97,35866.69,30880.97,0.8609930272350195,0.0,0.0
61804308,2019-06-27,27000.0,26000.0,0.0,10858.33,27000.0,36858.33,1.3651233333333335,0.0,0.0
61804368,2018-03-14,11000.0,14975.0,13.6,0.0,11013.6,14975.0,1.3596825742718093,0.0,0.0
61804428,2018-01-31,6900.0,15307.0,3768.44,14265.23,10668.44,29572.23,2.771935728185189,0.0,0.0
61804498,2018-02-05,8000.0,12000.0,10245.83,15779.4,18245.83,27779.4,1.5225067864821715,0.0,0.0
61804508,2018-03-09,0.0,10539.0,11042.2,0.0,11042.2,10539.0,0.9544293709586857,0.0,0.0
61804528,2018-02-27,0.0,25000.0,38807.69,25185.14,38807.69,50185.14,1.2931751413186405,0.0,0.0
61804598,2018-02-07,0.0,67521.0,88898.4,24361.63,88898.4,91882.63,1.033568995617469,0.0,0.0
61804618,2018-07-05,0.0,11100.0,19113.66,11247.72,19113.66,22347.72,1.169201503008843,0.0,0.0
61804668,2018-02-23,309533.0,109006.0,23787.74,288998.56,333320.74,398004.56,1.1940587915411445,0.0,0.0
61804678,2018-03-02,0.0,5000.0,10567.16,22790.78,10567.16,27790.78,2.6299194864088364,0.0,0.0
61804718,2018-03-21,10000.0,20000.0,31831.56,35856.75,41831.56,55856.75,1.3352777185455194,0.0,0.0
61804758,2018-04-06,3600.0,6021.0,6786.82,15278.98,10386.82,21299.98,2.050673834725161,0.0,0.0
61804858,2018-02-01,0.0,17000.0,9250.31,7455.85,9250.31,24455.85,2.643787073081875,0.0,0.0
61804898,2019-07-08,8500.0,13500.0,0.0,7474.17,8500.0,20974.17,2.467549411764706,0.0,0.0
61804968,2018-07-23,4500.0,10011.0,0.0,10690.64,4500.0,20701.64,4.600364444444445,0.0,0.0
61804988,2018-02-12,0.0,108000.0,1682818.15,1720076.0,1682818.15,1828076.0,1.0863182097245625,0.0,0.0
61804998,2018-03-07,0.0,26500.0,15545.54,15083.29,15545.54,41583.29,2.674933775217844,0.0,0.0
61805078,2018-02-01,0.0,5600.0,5573.47,8393.7,5573.47,13993.7,2.5107697717938735,0.0,0.0
61805188,2018-05-25,0.0,5100.0,18574.62,22052.89,18574.62,27152.89,1.4618274828771733,0.0,0.0
61805198,2018-03-07,0.0,17800.0,16475.21,15232.33,16475.21,33032.33,2.0049717120449455,0.0,0.0
61805268,2018-03-07,0.0,21200.0,13652.26,15448.85,13652.26,36648.85,2.6844529770162593,0.0,0.0
61805318,2018-06-21,10001.0,15000.0,69.79,4004.93,10070.79,19004.93,1.887133978565733,0.0,0.0
61805328,2018-05-21,1414144.0,770000.0,18231.26,553971.67,1432375.26,1323971.67,0.9243190014326274,0.0,0.0
61805358,2018-03-07,0.0,21300.0,13780.14,15305.62,13780.14,36605.62,2.6564040713664743,0.0,0.0
61805378,2018-03-07,0.0,15400.0,16617.05,15363.44,16617.05,30763.440000000002,1.8513177730102517,0.0,0.0
61805388,2018-02-27,0.0,9500.0,32876.24,22944.36,32876.24,32444.36,0.986863461271727,0.0,0.0
61805408,2018-01-26,0.0,1994.0,3325.0,0.0,3325.0,1994.0,0.5996992481203007,0.0,0.0
61805428,2018-02-06,7160.0,9000.0,7809.86,18566.52,14969.86,27566.52,1.841468123282382,0.0,0.0
61805518,2018-03-21,15500.0,27902.0,18387.16,12238.89,33887.16,40140.89,1.1845457099385135,0.0,0.0
61805528,2018-02-01,2170.0,11000.0,8990.62,14653.55,11160.62,25653.55,2.298577498382706,0.0,0.0
61805558,2018-01-30,0.0,5500.0,6420.49,5315.19,6420.49,10815.189999999999,1.6844804680016632,0.0,0.0
61805598,2018-03-15,0.0,20000.0,33926.33,21885.3,33926.33,41885.3,1.2345956665516136,0.0,0.0
61805758,2018-03-05,225.0,3100.0,11113.39,16590.0,11338.39,19690.0,1.7365781208795958,0.0,0.0
61805768,2018-03-09,0.0,2400.0,9725.39,20690.46,9725.39,23090.46,2.3742451459530156,0.0,0.0
61805808,2018-03-07,0.0,18800.0,13719.09,14843.03,13719.09,33643.03,2.4522785403405036,0.0,0.0
61805818,2018-02-13,39858.0,18400.0,32840.35,19184.05,72698.35,37584.05,0.5169862864838061,0.0,0.0
61805828,2019-07-04,25400.0,20951.0,0.0,11186.47,25400.0,32137.47,1.265254724409449,0.0,0.0
61805888,2018-03-14,10.0,50000.0,56742.0,17882.97,56752.0,67882.97,1.1961335283338033,0.0,0.0
61805978,2018-02-02,0.0,22200.0,14122.37,14745.47,14122.37,36945.47,2.616095598684923,0.0,0.0
61806228,2018-01-29,4288.0,20850.0,15814.12,11009.71,20102.120000000003,31859.71,1.58489303615738,0.0,0.0
61806358,2018-02-06,0.0,10000.0,23331.15,11306.21,23331.15,21306.21,0.9132087359602933,0.0,0.0
61806388,2018-03-07,0.0,19300.0,15754.89,15041.29,15754.89,34341.29,2.1797226131061533,0.0,0.0
61806398,2018-10-24,0.0,5169.0,14594.65,12202.74,14594.65,17371.739999999998,1.1902813702281314,0.0,0.0
61806418,2018-07-27,28400.0,184300.0,51433.06,30577.23,79833.06,214877.23,2.691582033809051,0.0,0.0
61806498,2018-03-15,0.0,20000.0,42714.23,26565.26,42714.23,46565.259999999995,1.0901580105739934,0.0,0.0
61806508,2019-12-04,10050.0,4000.0,0.0,11364.28,10050.0,15364.28,1.52878407960199,0.0,0.0
61806518,2018-01-30,1000.0,39000.0,44514.0,21619.79,45514.0,60619.79,1.3318932636111966,0.0,0.0
61806658,2018-03-20,0.0,10000.0,25094.14,24104.03,25094.14,34104.03,1.359043585474537,0.0,0.0
61806678,,0.0,9850.0,10616.41,0.0,10616.41,9850.0,0.9278089297606253,0.0,0.0
61806718,2018-03-12,0.0,12558.0,13089.54,0.0,13089.54,12558.0,0.9593920030803221,0.0,0.0
61806908,2018-05-15,87694.0,55889.0,54079.86,0.0,141773.86,55889.0,0.39421230401711577,0.0,0.0
61806918,2018-03-07,0.0,20500.0,14966.0,14995.32,14966.0,35495.32,2.371730589335828,0.0,0.0
61806998,2018-02-01,10000.0,8000.0,7064.07,15654.24,17064.07,23654.239999999998,1.3862015333973665,0.0,0.0
61807098,2018-05-23,100.0,22500.0,27476.21,14617.59,27576.21,37117.59,1.3460004112240223,0.0,0.0
61807158,2018-02-20,5000.0,5047.0,6042.56,5789.35,11042.560000000001,10836.35,0.9813258881998377,0.0,0.0
61807178,2018-02-02,360110.0,339330.0,0.0,28244.05,360110.0,367574.05,1.0207271389297714,0.0,0.0
61807318,2018-02-01,10000.0,4100.0,4543.25,13221.67,14543.25,17321.67,1.1910453303078747,0.0,0.0
61807328,2018-07-05,5000.0,5500.0,12927.8,13009.15,17927.8,18509.15,1.0324272916922324,0.0,0.0
61807428,2018-01-31,448300.0,185900.0,152143.88,201016.67,600443.88,386916.67000000004,0.6443844010867428,0.0,0.0
61807488,2018-02-01,12280.0,5500.0,2693.42,15500.57,14973.42,21000.57,1.4025232712366313,0.0,0.0
61807498,2018-04-11,0.0,7732.0,16052.47,7774.42,16052.47,15506.42,0.9659834280954894,0.0,0.0
61807558,2018-02-01,10000.0,5600.0,8150.19,12001.28,18150.19,17601.28,0.9697573413832031,0.0,0.0
61807598,2018-02-02,10000.0,8500.0,4971.6,11669.42,14971.6,20169.42,1.3471786582596381,0.0,0.0
61807608,2018-02-14,4266.0,33937.0,18378.5,10352.98,22644.5,44289.979999999996,1.95588244386054,0.0,0.0
61807668,2018-02-02,9150.0,17800.0,2715.55,9351.46,11865.55,27151.46,2.2882597098322455,0.0,0.0
61807688,2018-02-02,10000.0,5600.0,4642.81,11475.25,14642.810000000001,17075.25,1.166118388478714,0.0,0.0
61807708,2018-02-02,0.0,11000.0,29138.29,15356.71,29138.29,26356.71,0.904538667162692,0.0,0.0
61807728,2018-03-13,0.0,13538.0,12599.46,0.0,12599.46,13538.0,1.074490494037046,0.0,0.0
61807798,2018-02-02,10000.0,5100.0,3856.71,11759.54,13856.71,16859.54,1.2167058414298921,0.0,0.0
61807808,2018-04-13,218000.0,83200.0,128227.38,420408.55,346227.38,503608.55,1.4545601506154713,0.0,0.0
61807908,2018-02-05,5000.0,10700.0,10187.34,14054.09,15187.34,24754.09,1.6299161011737409,0.0,0.0
61807958,2018-02-06,0.0,12444.0,19457.68,0.0,19457.68,12444.0,0.6395418158793854,0.0,0.0
61807978,2018-07-26,8010.0,8152.0,8678.05,8133.37,16688.05,16285.369999999999,0.9758701585865335,0.0,0.0
61807998,2018-02-13,0.0,8620.0,8698.16,0.0,8698.16,8620.0,0.9910141915071693,0.0,0.0
61808098,2018-02-20,35662.0,19518.0,8461.65,13189.05,44123.65,32707.05,0.7412589393669834,0.0,0.0
61808168,2018-02-06,694700.0,181500.0,0.0,499900.1,694700.0,681400.1,0.9808551892903411,0.0,0.0
61808178,2018-02-13,0.0,4624.0,9344.1,1473.48,9344.1,6097.48,0.6525486670733404,0.0,0.0
61808308,2018-02-12,29000.0,158810.0,426594.03,446635.67,455594.03,605445.6699999999,1.3289148455259607,0.0,0.0
61808328,2018-03-02,0.0,12982.0,13726.2,0.0,13726.2,12982.0,0.9457825181040637,0.0,0.0
61808878,2018-03-14,10020.0,20640.0,34092.41,34267.25,44112.41,54907.25,1.244712088956373,0.0,0.0
61808898,2018-03-01,9657.0,31100.0,33051.2,23657.67,42708.2,54757.67,1.282134812518439,0.0,0.0
61810618,2018-02-26,8883.0,17860.0,11450.9,7531.54,20333.9,25391.54,1.2487294616379543,0.0,0.0
61810678,2018-02-14,486000.0,7800.0,11522.33,577542.62,497522.33,585342.62,1.1765152731938684,0.0,0.0
61810978,2018-04-10,0.0,6900.0,10285.92,7102.59,10285.92,14002.59,1.3613356899528677,0.0,0.0
61810988,2018-04-23,10000.0,17700.0,14238.74,14043.77,24238.739999999998,31743.77,1.309629543449866,0.0,0.0
61810998,2018-04-13,0.0,3900.0,8986.04,11845.05,8986.04,15745.05,1.752167806953897,0.0,0.0
61811000,2019-11-25,310000.0,289698.0,0.0,0.0,310000.0,289698.0,0.9345096774193549,0.0,0.0
61811088,2018-02-26,11588.0,23639.0,12593.51,12012.57,24181.510000000002,35651.57,1.4743318345297707,0.0,0.0
61811158,,0.0,1.0,1340.52,2255.8,1340.52,2256.8,1.683525795959777,0.0,0.0
61811188,2019-07-12,22.0,11.0,8896.26,7351.21,8918.26,7362.21,0.8255208975741904,0.0,0.0
61811918,2018-02-26,0.0,9000.0,16688.39,10778.14,16688.39,19778.14,1.185143683722636,0.0,0.0
61811968,2018-03-01,10085.0,22200.0,28927.44,29138.88,39012.44,51338.880000000005,1.3159617803962018,0.0,0.0
61812028,2018-03-01,0.0,160000.0,174383.9,37078.96,174383.9,197078.96,1.1301442392330943,0.0,0.0
61812088,2018-02-26,3302.0,19146.0,16437.38,13900.44,19739.38,33046.44,1.6741376882151313,0.0,0.0
61812108,2019-05-07,126360.0,51000.0,0.0,50466.28,126360.0,101466.28,0.8029936688825577,0.0,0.0
61812158,2018-02-27,0.0,23776.0,30452.98,19163.61,30452.98,42939.61,1.41002982302553,0.0,0.0
61812188,2018-03-02,9388.0,16122.0,9728.7,7502.25,19116.7,23624.25,1.2357912191957816,0.0,0.0
61812228,2018-04-12,5000.0,20000.0,2001.78,4092.8,7001.78,24092.8,3.440953586088109,0.0,0.0
61812258,2018-03-02,17499.0,6000.0,1.91,7295.72,17500.91,13295.720000000001,0.7597159233434148,0.0,0.0
61812478,2018-07-24,12700.0,21258.0,10393.07,7678.3,23093.07,28936.3,1.2530295885302387,0.0,0.0
61812508,2018-03-02,0.0,27400.0,30171.63,14054.62,30171.63,41454.62,1.3739602401328666,0.0,0.0
61812528,2018-03-14,0.0,44800.0,26887.2,19724.08,26887.2,64524.08,2.3998065994227735,0.0,0.0
61812558,2018-04-06,0.0,3426.0,5929.7,0.0,5929.7,3426.0,0.5777695330286524,0.0,0.0
61812568,2018-03-02,0.0,29992.0,35894.76,19022.35,35894.76,49014.35,1.3655015383861042,0.0,0.0
61812578,2018-05-10,29300.0,30585.0,0.0,5279.55,29300.0,35864.55,1.2240460750853244,0.0,0.0
61812618,2018-03-20,15000.0,10000.0,31862.68,35604.14,46862.68,45604.14,0.9731440882168924,0.0,0.0
61812678,2018-04-23,1050000.0,1974715.0,808185.72,0.0,1858185.72,1974715.0,1.062711320373294,0.0,0.0
61812928,2018-03-02,0.0,15510.0,24153.19,16602.02,24153.19,32112.02,1.329514652101855,0.0,0.0
61812998,2018-05-14,13000.0,79200.0,25857.55,22883.55,38857.55,102083.55,2.627122656986866,0.0,0.0
61813008,2018-04-12,0.0,7399.0,13478.06,0.0,13478.06,7399.0,0.5489662458840516,0.0,0.0
61813168,2018-03-02,0.0,26600.0,32018.49,17384.47,32018.49,43984.47,1.3737209343726078,0.0,0.0
61813178,2019-05-08,1500.0,135.0,0.0,0.0,1500.0,135.0,0.09,0.0,0.0
