account_id,cash_in_first_day,asset_first_in,cash_out_first_day,cash_out_first_day_amount
67001578,2019-10-08,13221.00000000000000000000,2019-11-22,10803.31
67001658,2019-10-03,7460.00000000000000000000,2019-10-15,7307.4
67001688,2019-10-14,29730.00000000000000000000,2019-12-13,34149.2
67001698,2019-10-03,10000.00000000000000000000,2019-12-23,52210.36
67001798,2019-10-04,19995.00000000000000000000,2019-10-22,43322.76
67001968,2019-10-07,20500.00000000000000000000,2019-10-25,23824.07
67002098,2019-10-09,12890.00000000000000000000,2019-11-19,21501.9
67002108,2019-10-09,15000.00000000000000000000,2019-12-20,21113.160000000003
67002118,2019-10-09,10000.00000000000000000000,2019-12-04,14160.53
67002298,2019-10-18,17999985.00000000000000000000,2019-12-18,10.0
67002558,2019-10-09,10000.00000000000000000000,2019-12-23,4836990.95
67002568,2019-10-09,14995.00000000000000000000,2019-12-10,14651.35
67002588,2019-10-10,11000.00000000000000000000,2019-11-26,36614.22
67002638,2019-10-16,10001.00000000000000000000,2019-10-29,43115.54
67002678,2019-10-14,12000.00000000000000000000,2019-11-25,15747.93
67002688,2019-10-24,10000.00000000000000000000,2019-10-28,10000.0
67002698,2019-11-08,10157.71000000000000000000,2019-11-28,19641.23
67002918,2019-11-12,10000.00000000000000000000,2019-11-14,10000.0
67005088,2019-10-11,2300.00000000000000000000,2019-11-29,11308.52
67005098,2019-10-24,60000.00000000000000000000,2019-12-20,88002.49
67005238,2019-10-14,30000.00000000000000000000,2019-12-12,33980.1
67005278,2019-10-11,10000.00000000000000000000,2019-10-22,196509.08
67005508,2019-11-06,10066.15349000000000000000,2019-12-10,10558.4
67005578,2019-10-22,20000.00000000000000000000,2019-12-23,22911.5
67005588,2019-10-14,500000.00000000000000000000,2019-12-24,9024984.1
67005598,2019-10-21,5000000.00000000000000000000,2019-12-13,2787202.19
67005678,2019-10-14,15000.00000000000000000000,2019-10-28,34953.08
67005718,2019-10-21,10000.00000000000000000000,2019-10-31,24921.22
67005728,2019-10-21,10000.00000000000000000000,2019-10-31,24921.239999999998
67005758,2019-10-14,15000.77000000000000000000,2019-11-06,15133.51
67005768,2019-11-08,10000.00000000000000000000,2019-12-04,15800.24
67006188,2019-10-16,13405.00000000000000000000,2019-12-24,12224.51
67006208,2019-10-17,10000.00000000000000000000,2019-10-28,11837.4
67006218,2019-10-16,10000.00000000000000000000,2019-10-17,9963.1
67006228,2019-10-17,10000.00000000000000000000,2019-10-18,9995.0
67006518,2019-10-22,10880.00000000000000000000,2019-11-29,10157.53
67006608,2019-10-15,10000.00000000000000000000,2019-10-25,12210.0
67006628,2019-10-15,10000.00000000000000000000,2019-12-03,25364.739999999998
67006658,2019-10-15,15000.00000000000000000000,2019-11-29,28986.39
67006668,2019-10-18,20085.00000000000000000000,2019-11-28,49253.09
67006788,2019-12-19,14800.00000000000000000000,2019-12-20,14795.0
67006898,2019-10-17,20000.00000000000000000000,2019-12-23,21609.41
67006928,2019-11-08,12119.44608500000000000000,2019-12-20,22979.190000000002
67007008,2019-11-14,10028.38623000000000000000,2019-12-23,13485.67
67007058,2019-10-24,30000.00000000000000000000,2019-11-13,37607.81
67007068,2019-11-12,10014.34994500000000000000,2019-11-13,10016.68
67007178,2019-10-21,49995.00000000000000000000,2019-11-27,78073.32
67007198,2019-10-21,49995.00000000000000000000,2019-11-27,81071.32
67007268,2019-11-13,10025.21251000000000000000,2019-11-15,10023.7
67007608,2019-11-15,21000.00000000000000000000,2019-12-10,36512.72
67007868,2019-11-07,10035.37528000000000000000,2019-12-12,19020.37
67007898,2019-10-21,10000.00000000000000000000,2019-12-19,16344.62
67007918,2019-11-12,100.00000000000000000000,2019-12-12,1060.27
67007968,2019-10-16,9995.00000000000000000000,2019-12-03,20912.19
67008008,2019-10-16,13501.10000000000000000000,2019-12-04,18212.75
67008068,2019-11-15,25253.98000000000000000000,2019-11-26,27835.8
67008278,2019-10-30,14995.00000000000000000000,2019-12-19,32916.270000000004
67008518,2019-10-25,106137.49000000000000000000,2019-12-16,512616.84
67008538,2019-10-16,15870.59000000000000000000,2019-11-15,27983.49
67008658,2019-10-21,15921.20000000000000000000,2019-11-14,38460.79
67008678,2019-10-22,12908.00000000000000000000,2019-12-10,38922.87
67008788,2019-10-25,30000.00000000000000000000,2019-12-03,61321.2
67008888,2019-10-17,5000.00000000000000000000,2019-11-18,11901.58
67009188,2019-10-18,5000.00000000000000000000,2019-11-04,11850.31
67009198,2019-10-25,10000.00000000000000000000,2019-11-08,43571.67
67009518,2019-10-21,4995.00000000000000000000,2019-12-23,10272.79
67009588,2019-10-21,10000.00000000000000000000,2019-10-25,39990.0
67009688,2019-10-24,500.00000000000000000000,2019-12-20,29063.47
67009698,2019-10-22,5800.00000000000000000000,2019-11-26,5710.98
67009828,2019-10-23,20000.00000000000000000000,2019-12-16,56699.2
67009908,2019-10-29,19985.00000000000000000000,2019-11-13,50105.729999999996
67009968,2019-10-21,10000.00000000000000000000,2019-12-16,12071.73
67010028,2019-10-18,10000.00000000000000000000,2019-10-23,17963.1
67010138,2019-10-23,9300.00000000000000000000,2019-11-01,26679.0
67010198,2019-10-22,15285.00000000000000000000,2019-12-20,29732.5
67010298,2019-10-24,12946.75000000000000000000,2019-12-16,22321.58
67010508,2019-11-04,30000.00000000000000000000,2019-12-24,33493.59
67010658,2019-10-31,10000.12000000000000000000,2019-11-13,13728.5
67010808,2019-10-25,2999955.00000000000000000000,2019-11-12,939016.61
67010968,2019-10-18,7000.00000000000000000000,2019-10-28,12990.0
67010978,2019-10-18,10000.00000000000000000000,2019-12-18,28290.54
67011058,2019-10-21,10000.00000000000000000000,2019-12-23,22233.32
67011108,2019-10-21,9995.00000000000000000000,2019-11-08,10062.35
67011178,2019-10-23,4000.00000000000000000000,2019-10-24,3963.1
67011208,2019-10-21,9995.00000000000000000000,2019-12-24,15120.02
67011298,2019-11-06,11153.87110500000000000000,2019-12-20,24544.1
67011708,2019-10-23,10000.00000000000000000000,2019-12-23,12051.45
67011798,2019-10-25,12000.00000000000000000000,2019-11-26,27847.37
67011858,2019-10-24,14990.00000000000000000000,2019-10-31,14948.1
67012008,2019-10-31,16000.00000000000000000000,2019-11-28,39554.990000000005
67012028,2019-10-28,10000.00000000000000000000,2019-11-01,19852.4
67012078,2019-10-22,10000.00000000000000000000,2019-12-02,51034.93
67012118,2019-12-02,15013.80104000000000000000,2019-12-11,22556.52
67012538,2019-10-23,10010.00000000000000000000,2019-10-24,10010.0
67012568,2019-10-23,9550.00000000000000000000,2019-12-11,39589.81
67012668,2019-10-21,15000.00000000000000000000,2019-11-04,28148.03
67012838,2019-10-22,20000.00000000000000000000,2019-12-11,29456.38
67012958,2019-11-26,5036.19000000000000000000,2019-11-01,12239.75
67012968,2019-11-15,10014.97726500000000000000,2019-12-11,32994.41
67012998,2019-10-22,11446.00000000000000000000,2019-11-08,68757.58
67015188,2019-10-22,20000.00000000000000000000,2019-11-13,19985.03
67015298,2019-10-22,5800.00000000000000000000,2019-10-22,10000.0
67015528,2019-10-24,29990.00000000000000000000,2019-12-16,43655.79
67015578,2019-10-22,10000.00000000000000000000,2019-12-16,7815.54
67015708,2019-11-27,2521.81000000000000000000,2019-12-20,17807.170000000002
67015778,2019-10-22,10000.12000000000000000000,2019-12-05,9044.05
67015808,2019-11-14,10000.00000000000000000000,2019-12-06,10004.64
67015858,2019-10-22,20000.67000000000000000000,2019-12-20,41119.61
67015978,2019-10-22,2830.00000000000000000000,2019-11-28,2830.0
67015998,2019-10-28,12000.00000000000000000000,2019-11-05,11945.73
67016078,2019-10-23,20000.11000000000000000000,2019-11-18,39677.69
67016128,2019-10-22,10100.00000000000000000000,2019-10-31,10090.0
67016228,2019-10-23,3500.00000000000000000000,2019-11-06,8261.21
67016278,2019-10-22,10000.00000000000000000000,2019-11-15,20636.42
67016298,2019-11-27,7860.90000000000000000000,2019-12-02,8374.59
67016588,2019-10-22,15000.00000000000000000000,2019-12-11,15483.54
67016658,2019-10-24,9990.04000000000000000000,2019-10-31,9878.44
67016668,2019-10-24,17188.00000000000000000000,2019-10-30,17141.1
67017008,2019-10-24,14785.00000000000000000000,2019-12-23,28534.59
67017028,2019-10-23,13000.00000000000000000000,2019-11-11,13604.44
67017058,2019-10-24,23721.19000000000000000000,2019-11-06,36782.55
67017068,2019-10-23,5000.00000000000000000000,2019-10-23,10000.0
67017078,2019-10-23,10000.00000000000000000000,2019-11-18,14227.380000000001
67017268,2019-10-24,10000.00000000000000000000,2019-11-29,17630.440000000002
67017528,2019-10-25,9980.00000000000000000000,2019-12-23,28189.73
67017538,2019-10-24,12995.00000000000000000000,2019-12-03,13447.55
67017558,2019-10-24,9995.00000000000000000000,2019-11-25,10739.01
67017668,2019-10-24,19290.00000000000000000000,2019-10-31,24051.14
67017768,2019-10-24,10050.00000000000000000000,2019-12-24,14460.89
67017868,2019-10-28,30000.00000000000000000000,2019-11-04,29948.14
67017998,2019-10-25,19995.00000000000000000000,2019-12-04,18565.31
67018158,2019-10-24,9963.10000000000000000000,2019-10-31,9962.05
67018218,2019-11-04,10122.97559500000000000000,2019-11-29,10767.86
67018508,2019-10-24,9995.00000000000000000000,2019-11-27,24929.61
67018598,2019-10-25,10000.00000000000000000000,2019-10-29,11353.71
67018618,2019-10-24,15000.00000000000000000000,2019-11-11,26795.03
67018728,2019-11-22,10000.00000000000000000000,2019-11-28,9995.0
67018758,2019-10-28,12000.00000000000000000000,2019-12-12,28385.58
67018778,2019-10-28,20000.01000000000000000000,2019-11-13,18437.54
67018818,2019-10-25,10000.00000000000000000000,2019-11-05,27310.24
67018858,2019-10-31,3200.00000000000000000000,2019-12-03,10517.09
67019528,2019-11-13,10730.00000000000000000000,2019-12-18,23608.45
67019628,2019-11-18,20000.00000000000000000000,2019-12-23,21061.18
67019698,2019-11-15,19514.19311500000000000000,2019-11-27,21051.1
67019898,2019-11-12,10073.13242500000000000000,2019-11-14,10072.9
67020078,2019-10-29,11000.64000000000000000000,2019-11-21,20016.65
67020108,2019-12-04,27975.26000000000000000000,2019-11-18,24157.86
67020158,2019-11-07,10000.00000000000000000000,2019-12-12,10053.59
67020518,2019-11-04,30495.00000000000000000000,2019-12-17,30864.66
67020578,2019-12-02,17900.00000000000000000000,2019-12-19,28795.16
67020588,2019-10-29,10000.10000000000000000000,2019-12-18,24633.73
67020598,2019-10-29,23000.00000000000000000000,2019-11-06,22970.010000000002
67020618,2019-10-29,15000.00000000000000000000,2019-12-24,19191.7
67020678,2019-10-30,10000.00000000000000000000,2019-12-03,19523.54
67020728,2019-10-30,10000.00000000000000000000,2019-11-14,12000.0
67020798,2019-10-31,5200.00000000000000000000,2019-12-03,23090.2
67020838,2019-10-29,20000.00000000000000000000,2019-12-24,25211.92
67020968,2019-11-01,3100.00000000000000000000,2019-11-04,10000.0
67021008,2019-10-30,10000.00000000000000000000,2019-12-23,34395.07
67021278,2019-12-04,10825.40646000000000000000,2019-12-19,14161.55
67021608,2019-11-12,210000.00000000000000000000,2019-12-03,226502.54
67021618,2019-10-31,4100.00000000000000000000,2019-11-15,3769.76
67021638,2019-10-31,10000.00000000000000000000,2019-11-12,19499.18
67021688,2019-11-05,57448.20000000000000000000,2019-12-05,57808.9
67021718,2019-11-04,22130.55441500000000000000,2019-12-17,21065.23
67021758,2019-10-31,20000.01000000000000000000,2019-12-23,22641.47
67021808,2019-10-31,10000.00000000000000000000,2019-11-13,39031.03
67021858,2019-11-07,13549.10000000000000000000,2019-12-23,18504.28
67021868,2019-11-06,5000.00000000000000000000,2019-12-03,5406.7
67021988,2019-11-18,2000.00000000000000000000,2019-12-16,10194.08
67022218,2019-11-29,100.00000000000000000000,2019-12-12,36595.0
67022288,2019-11-18,9919.54000000000000000000,2019-12-16,13412.56
67022298,2019-11-01,10007.29000000000000000000,2019-11-28,19525.52
67022558,2019-11-27,10467.44666000000000000000,2019-12-17,20710.31
67022598,2019-11-07,13031.05234000000000000000,2019-12-03,13513.41
67022668,2019-11-04,10000.00000000000000000000,2019-12-06,830035.44
67022728,2019-11-05,10667.23323500000000000000,2019-11-06,10657.86
67022868,2019-11-04,15017.97559500000000000000,2019-12-06,13411.16
67025098,2019-11-15,250901.64000000000000000000,2019-11-18,250892.64
67025158,2019-11-05,4300.67000000000000000000,2019-12-23,7863.55
67025198,2019-11-19,11650.42583500000000000000,2019-11-11,10223.8
67025228,2019-11-05,25132.28610500000000000000,2019-12-03,41356.130000000005
67025238,2019-11-12,40017.68049500000000000000,2019-12-03,42854.17
67025278,2019-11-06,54995.00000000000000000000,2019-11-07,54921.2
67025288,2019-11-27,10034.97309000000000000000,2019-11-27,15034.91
67025638,2019-11-28,20000.00000000000000000000,2019-11-29,20000.010000000002
67025658,2019-11-08,20026.19061000000000000000,2019-11-28,40069.67
67025758,2019-11-05,15016.46715000000000000000,2019-11-11,15005.12
67025878,2019-11-07,11126.91824500000000000000,2019-11-11,11126.12
67025888,2019-11-07,8000.00000000000000000000,2019-12-17,17709.79
67025898,2019-11-11,500.00000000000000000000,2019-11-29,13042.36
67025918,2019-11-07,10000.00000000000000000000,2019-12-16,39197.55
67025988,2019-11-06,17000.00000000000000000000,2019-11-11,17008.03
67026008,2019-11-08,10000.00000000000000000000,2019-11-28,27316.64
67026098,2019-12-11,24888.56043500000000000000,2019-11-27,9955.189999999999
67026108,2019-11-08,10032.22856500000000000000,2019-11-15,10026.779999999999
67026158,2019-11-08,20000.00000000000000000000,2019-12-05,80162.68
67026208,2019-11-27,4200.00000000000000000000,2019-12-04,25258.1
67026218,2019-11-14,1223.13242500000000000000,2019-11-14,10111.97
67026298,2019-11-08,10100.00000000000000000000,2019-11-12,10114.56
67026568,2019-11-18,13634.89467500000000000000,2019-12-02,14988.59
67026628,2019-11-07,0E-20,2019-11-07,10000.0
67026668,2019-12-17,4944.64228000000000000000,2019-12-10,14902.61
67026928,2019-11-12,10028.58049500000000000000,2019-12-12,10015.2
67026988,2019-11-13,10000.00000000000000000000,2019-12-04,11702.34
67027298,2019-11-12,40000.00000000000000000000,2019-11-28,41811.07
67027568,2019-11-20,10022.34827500000000000000,2019-11-21,10022.3
67027688,2019-11-11,10000.00000000000000000000,2019-12-17,86653.89
67027698,2019-11-14,10050.00000000000000000000,2019-12-19,77886.53
67027758,2019-11-12,10014.34994500000000000000,2019-11-14,10016.13
67027858,2019-11-20,49046.13679000000000000000,2019-11-21,49037.87
67027878,2019-11-08,10037.32554000000000000000,2019-12-23,12379.55
67027908,2019-11-12,40027.68049500000000000000,2019-12-03,104898.0
67028028,2019-11-13,20013.56579500000000000000,2019-11-29,20444.85
67028058,2019-11-08,10024.07340500000000000000,2019-11-11,10023.03
67028108,2019-11-11,10036.38456000000000000000,2019-12-24,14211.4
67028158,2019-11-11,10000.00000000000000000000,2019-11-28,96973.92
67028178,2019-11-12,18000.00000000000000000000,2019-12-13,29415.33
67028198,2019-11-18,20229.36387500000000000000,2019-11-29,20452.61
67028238,2019-11-18,10000.00000000000000000000,2019-11-25,11015.18
67028258,2019-12-09,11038.42335000000000000000,2019-12-10,11037.72
67028298,2019-12-10,10000.00000000000000000000,2019-12-13,26132.2
67028538,2019-11-14,20013.33055000000000000000,2019-11-29,20260.36
67028588,2019-11-11,16000.00000000000000000000,2019-12-23,30183.28
67028608,2019-11-11,10000.00000000000000000000,2019-11-28,96973.92
67028718,2019-12-20,18926.20000000000000000000,2019-12-24,9926.2
67028808,2019-11-19,10303.58748250000000000000,2019-11-12,10578.64
67028908,2019-11-11,12028.31781500000000000000,2019-11-18,12028.81
67029208,2019-11-15,20000.10000000000000000000,2019-11-18,20000.1
67029258,2019-11-21,21.17205000000000000000,2019-11-21,10021.13
67029288,2019-11-18,38888.00000000000000000000,2019-12-09,42375.58
67029518,2019-11-12,12705.38281500000000000000,2019-12-16,24198.16
67029558,2019-11-12,11036.77663500000000000000,2019-12-16,15495.49
67029618,2019-11-27,10013.48738000000000000000,2019-12-03,10008.94
67029788,2019-11-13,10033.64003500000000000000,2019-12-10,29420.03
67029808,2019-11-11,10000.00000000000000000000,2019-11-28,96973.92
67029878,2019-11-14,10623.13242500000000000000,2019-12-03,10765.57
67029898,2019-11-12,50014.34994500000000000000,2019-12-09,51031.85
67029918,2019-11-13,10028.54306000000000000000,2019-12-10,29533.73
67029938,2019-11-12,1.23000000000000000000,2019-12-20,21248.43
67029998,2019-11-12,11000.34000000000000000000,2019-11-21,11000.34
67050018,2019-12-09,14414.58519000000000000000,2019-12-23,17306.61
67050078,2019-11-12,10000.00000000000000000000,2019-11-26,75003.75
67050228,2019-12-05,9700.76568000000000000000,2019-12-03,12410.73
67050518,2019-11-14,12000.00000000000000000000,2019-12-04,56192.22
67050718,2019-11-12,10000.00000000000000000000,2019-11-28,96973.92
67050828,2019-11-13,15015.21251000000000000000,2019-12-20,34035.15
67050878,2019-11-18,10000.00000000000000000000,2019-12-03,17777.61
67051068,2019-11-14,20321.25046500000000000000,2019-12-17,28037.14
67051678,2019-12-04,0E-20,2019-12-04,10.0
67051738,2019-11-14,30000.88000000000000000000,2019-12-16,31069.66
67052078,2019-11-15,10100.00000000000000000000,2019-12-03,19518.829999999998
67052108,2019-11-14,10028.93513500000000000000,2019-11-22,9983.92
67052238,2019-12-09,4000.00000000000000000000,2019-12-23,11395.3
67052598,2019-11-18,29798.56579500000000000000,2019-12-16,45319.67
67052958,2019-11-15,30020.94680500000000000000,2019-11-18,30019.920000000002
67055088,2019-11-15,10000.00000000000000000000,2019-11-29,11105.79
67055108,2019-11-18,30019.00000000000000000000,2019-11-19,30019.0
67055598,2019-12-11,7090.74000000000000000000,2019-12-12,7048.84
67055758,2019-11-20,20020.00000000000000000000,2019-11-27,20042.55
67055838,2019-11-19,30000.00000000000000000000,2019-11-28,31195.06
67055968,2019-11-27,10100.00000000000000000000,2019-12-09,10219.09
67055978,2019-11-27,10000.00000000000000000000,2019-12-11,10018.82
67056168,2019-11-19,20000.01000000000000000000,2019-11-20,19995.010000000002
67056508,2019-11-18,10080.00000000000000000000,2019-11-19,10080.0
67056568,2019-11-20,22990.00000000000000000000,2019-12-19,25296.45
67056598,2019-11-18,15526.34744000000000000000,2019-12-16,23425.66
67056658,2019-11-19,20021.25046500000000000000,2019-12-04,20450.44
67056688,2019-11-25,607590.78600000000000000000,2019-12-20,1.3
67056798,2019-11-21,20026.26902500000000000000,2019-12-16,35925.29
67056838,2019-11-19,21000.08000000000000000000,2019-11-28,46042.68
67057108,2019-11-20,1.00000000000000000000,2019-12-24,3964.1
67057278,2019-11-29,10022.50510500000000000000,2019-12-12,10109.12
67057288,2019-12-02,25017.81020500000000000000,2019-12-04,29940.0
67057578,2019-12-09,19773.05242500000000000000,2019-12-17,24790.32
67057688,2019-11-21,15014.42836000000000000000,2019-12-16,23177.63
67057788,2019-11-20,9895.18000000000000000000,2019-11-29,11559.08
67057798,2019-11-21,10100.00000000000000000000,2019-11-27,10100.0
67057818,2019-11-29,10038.97225500000000000000,2019-12-24,20856.99
67057868,2019-11-26,2500.00000000000000000000,2019-12-10,19190.0
67058778,2019-11-26,10018.34911000000000000000,2019-11-27,10010.88
67058838,2019-11-27,10070.65191500000000000000,2019-12-12,35526.04
67058888,2019-12-02,17000.00000000000000000000,2019-12-11,30182.21
67058898,2019-12-02,17000.00000000000000000000,2019-12-11,30082.21
67058908,2019-12-04,20785.00000000000000000000,2019-12-24,35267.03
67058968,2019-11-25,10032.08392500000000000000,2019-12-04,34450.06
67059128,2019-11-26,10015.75300000000000000000,2019-12-19,21119.47
67059168,2019-12-02,0E-20,2019-12-02,10000.0
67059268,2019-11-27,10090.00102500000000000000,2019-12-09,19727.89
67059608,2019-11-28,10000.00000000000000000000,2019-12-19,22147.13
67059888,2019-11-28,6371.95619000000000000000,2019-11-28,20270.739999999998
67060228,2019-12-06,20169.33842000000000000000,2019-12-06,50169.3
67060678,2019-12-03,31014.74202000000000000000,2019-12-04,39014.95
67060838,2019-12-02,20517.80020500000000000000,2019-12-05,34101.95
67060888,2019-12-11,10000.00000000000000000000,2019-12-11,15000.0
67060908,2019-11-29,34000.02000000000000000000,2019-12-20,49494.6
67061228,2019-11-28,15000.00000000000000000000,2019-12-24,18013.2
67061628,2019-12-02,20058.49759000000000000000,2019-12-09,24915.210000000003
67061678,2019-11-29,20002.02000000000000000000,2019-12-03,19965.12
67061778,2019-11-29,21027.15159000000000000000,2019-12-12,23875.64
67062538,2019-11-29,16900.00000000000000000000,2019-12-10,16913.31
67062568,2019-12-02,18000.00000000000000000000,2019-12-10,35980.0
67062598,2019-11-29,10015.68300000000000000000,2019-12-10,26984.5
67062708,2019-12-02,10035.99248500000000000000,2019-12-03,9999.51
67062758,2019-12-05,2113.00000000000000000000,2019-12-11,4098.0
67062838,2019-12-03,1963.10000000000000000000,2019-12-12,6623.25
67065028,2019-12-10,2501.16000000000000000000,2019-12-16,5866.26
67065038,2019-12-05,4000.00000000000000000000,2019-12-10,4000.0
67065078,2019-12-02,40059.19759000000000000000,2019-12-04,40052.07
67065178,2019-12-10,6829.99000000000000000000,2019-12-23,8098.67
67065288,2019-12-10,10000.00000000000000000000,2019-12-23,17745.25
67065298,2019-12-02,1744.45248500000000000000,2019-12-02,10035.94
67065508,2019-12-09,22713.09000000000000000000,2019-12-13,27466.25
67065578,2019-12-02,11488.21437000000000000000,2019-12-03,11441.84
67065668,2019-12-11,43000.00000000000000000000,2019-12-19,44676.89
67065688,2019-12-12,15000.00000000000000000000,2019-12-19,15000.0
67065758,2019-12-18,11000.23000000000000000000,2019-12-19,11000.23
67065828,2019-12-04,10519.13326000000000000000,2019-12-11,20244.3
67066138,2019-12-02,10022.70114250000000000000,2019-12-03,10021.92
67066228,2019-12-04,11000.00000000000000000000,2019-12-05,11000.0
67066528,2019-12-04,10000.00000000000000000000,2019-12-05,9958.1
67066608,2019-12-04,8014.97726500000000000000,2019-12-04,10014.95
67066678,2019-12-02,20106.68020500000000000000,2019-12-11,20096.629999999997
67066838,2019-12-13,10026.73951500000000000000,2019-12-16,10026.49
67067008,2019-12-20,3642.00000000000000000000,2019-12-23,3642.0
67067118,2019-12-03,20169.68548000000000000000,2019-12-17,20129.809999999998
67067228,2019-12-03,10000.00000000000000000000,2019-12-23,11775.630000000001
67067288,2019-12-03,300.00000000000000000000,2019-12-04,290.0
67067508,2019-12-03,37990.44000000000000000000,2019-12-13,39445.1
67067688,2019-12-05,10018.97643000000000000000,2019-12-12,20012.64
67068188,2019-12-04,11000.00000000000000000000,2019-12-19,22358.690000000002
67068538,2019-12-09,15019.05484500000000000000,2019-12-10,15018.31
67068658,2019-12-09,6.00000000000000000000,2019-12-24,25952.72
67068738,2019-12-09,10369.49148000000000000000,2019-12-17,18789.32
67069078,2019-12-05,10019.60375000000000000000,2019-12-06,10019.65
67069738,2019-12-06,10031.99332000000000000000,2019-12-09,10023.88
67069768,2019-12-06,12000.00000000000000000000,2019-12-23,22814.11
67069918,2019-12-13,14963.10000000000000000000,2019-12-23,16595.18
67070808,2019-12-13,10018.19228000000000000000,2019-12-16,10017.22
67071038,2019-12-09,15000.00000000000000000000,2019-12-10,22237.72
67071988,2019-12-20,11045.46130500000000000000,2019-12-24,11046.0
67072058,2019-12-10,20000.00000000000000000000,2019-12-11,20000.01
67072128,2019-12-10,10026.16695000000000000000,2019-12-18,14705.0
67075138,2019-12-18,10028.22940000000000000000,2019-12-23,10020.01
67075708,2019-12-16,11100.00000000000000000000,2019-12-20,14790.0
67076688,2019-12-11,10000.00000000000000000000,2019-12-23,19711.739999999998
67077118,2019-12-11,12000.00000000000000000000,2019-12-12,12013.66
67077168,2019-12-18,12190.26000000000000000000,2019-12-12,19963.1
67077638,2019-12-20,10128.15098500000000000000,2019-12-23,10128.12
67077828,2019-12-13,21000.00000000000000000000,2019-12-13,23000.0
67078278,2019-12-12,10025.95536500000000000000,2019-12-19,37027.89
67079058,2019-12-12,10000.99000000000000000000,2019-12-19,49996.98
67079278,2019-12-12,54926.20000000000000000000,2019-12-19,56416.35
67079678,2019-12-16,10022.67674000000000000000,2019-12-13,9980.960000000001
67080928,2019-12-19,10000.00000000000000000000,2019-12-24,9995.0
67081868,2019-12-17,10000.00000000000000000000,2019-12-18,41976.69
67082038,2019-12-19,10001.00000000000000000000,2019-12-20,9974.1
67086168,2019-12-18,10126.50427000000000000000,2019-12-19,10126.1
67087998,2019-12-17,30019.44692000000000000000,2019-12-23,29884.05
67089208,2019-12-16,10022.81876500000000000000,2019-12-17,10024.15
67089928,2019-12-19,10042.74617500000000000000,2019-12-20,9997.89
67092628,2019-12-19,10000.00000000000000000000,2019-12-20,10000.0
67092658,2019-12-18,10000.00000000000000000000,2019-12-23,9926.2
67095968,2019-12-19,39086.73617500000000000000,2019-12-20,38988.22
67096068,2019-12-23,9940.00000000000000000000,2019-12-23,9990.0
67096738,2019-12-20,20.07424000000000000000,2019-12-20,10023.06
67098738,2019-12-19,10000.00000000000000000000,2019-12-20,10034.7
67809308,2019-02-19,12446.00000000000000000000,2019-03-27,10717.42000000000000000000
67809698,2019-10-31,54327.55000000000000000000,2019-10-31,108665.09
67809918,2019-08-07,16275.40000000000000000000,2019-09-20,16634.61
67810088,2019-02-18,20100.00000000000000000000,2019-03-29,14065.29000000000000000000
67810278,2019-03-04,5123.39000000000000000000,2019-03-15,11241.31000000000000000000
67810418,2019-08-19,16877.98000000000000000000,2019-03-29,18391.66000000000000000000
67810458,2019-11-15,3100.05000000000000000000,2019-12-11,6015.3099999999995
67810588,2019-07-24,12774.33000000000000000000,2019-03-14,2599.14000000000000000000
67810658,2019-03-01,29016.01000000000000000000,2019-04-09,59835.47077000000000000000
67811608,2019-06-27,30030.58000000000000000000,2019-07-31,30746.81
67812398,2019-02-15,21.36000000000000000000,2019-02-13,11.36000000000000000000
67812458,2019-03-25,18770.74000000000000000000,2019-03-14,24447.83000000000000000000
67812568,2019-06-05,4702.09000000000000000000,2019-03-12,6331.79000000000000000000
67812678,2019-07-10,30073.87000000000000000000,2019-08-08,31804.13
67813018,2019-08-26,26554.40783000000000000000,2019-09-12,39595.91
67813718,2019-07-02,25427.60000000000000000000,2019-07-19,30197.0
67813888,2019-04-08,61175.74000000000000000000,2019-08-05,43752.23
67815518,2019-06-03,16531.34000000000000000000,2019-05-06,7408.32000000000000000000
67815588,2019-03-08,20300.00000000000000000000,2019-05-29,0E-20
67816798,2019-12-17,14606.29000000000000000000,2019-12-17,17284.29
67817988,2019-07-08,113655.57000000000000000000,2019-08-06,114670.08
67818108,2019-04-30,9838.18000000000000000000,2019-04-30,9838.18000000000000000000
67819208,2019-08-30,16141.83000000000000000000,2019-08-30,32293.66
67821988,2019-06-03,3000.00000000000000000000,2019-06-04,3000.0
67822388,2019-03-21,121997.41749000000000000000,2019-05-09,219328.39247500000000000000
67845058,2019-09-18,14990.00000000000000000000,2019-08-29,25233.92
67845758,2019-07-04,25295.54000000000000000000,2019-07-12,25378.57
67851828,2019-08-27,53507.57000000000000000000,2019-08-13,103897.57
67853118,2019-10-14,99187.44000000000000000000,2019-10-28,92180.84
67853488,2019-03-04,15714.50531000000000000000,2019-12-12,194121.59
67854928,2019-10-16,27649.55000000000000000000,2019-09-02,25987.86
67855718,2019-02-28,20000.01000000000000000000,2019-09-02,36017.54
67855728,2019-09-30,14417.90000000000000000000,2019-04-02,11056.38000000000000000000
67855798,2019-10-23,10000.00000000000000000000,2019-12-23,15582.77
67856058,2019-03-25,668934.97000000000000000000,2019-05-31,652137.05263500000000000000
67856698,2019-08-15,24310.00000000000000000000,2019-07-12,23384.93
67856728,2019-04-17,5500.00000000000000000000,2019-06-18,9457.16
67856978,2019-05-16,15100.00000000000000000000,2019-07-24,15049.02
68002238,2019-12-20,10995.00000000000000000000,2019-12-24,10995.0
