account_id,cash_in_first_day,asset_first_in
66069738,2019-07-05,8985.00000000000000000000
66069768,2019-07-09,20637.37000000000000000000
66069868,2019-07-05,19888.55000000000000000000
66069918,2019-07-09,10000.00000000000000000000
66069958,2019-07-03,10000.00000000000000000000
66069978,2019-07-03,10000.01000000000000000000
66070028,2019-07-03,15000.00000000000000000000
66070068,2019-07-08,6000.00000000000000000000
66070078,2019-07-09,9875.00000000000000000000
66070198,2019-11-04,13000.00000000000000000000
66070218,2019-07-10,20000.00000000000000000000
66070298,2019-07-09,15020.00000000000000000000
66070518,2019-07-04,22995.00000000000000000000
66070558,2019-07-08,34288.98000000000000000000
66070668,2019-08-07,3000.00000000000000000000
66070678,2019-07-22,20000.00000000000000000000
66070698,2019-07-04,10000.00000000000000000000
66070968,2019-07-04,9000.00000000000000000000
66070978,2019-07-05,2985.00000000000000000000
66071128,2019-07-05,20000.02000000000000000000
66071218,2019-07-16,11109.00000000000000000000
66071258,2019-07-10,15875.00000000000000000000
66071268,2019-07-08,20000.00000000000000000000
66071288,2019-07-05,10000.00000000000000000000
66071518,2019-07-08,10000.00000000000000000000
66071528,2019-07-05,1000.00000000000000000000
66071578,2019-07-10,24875.00000000000000000000
66071678,2019-07-08,19785.00000000000000000000
66071868,2019-07-10,4800.00000000000000000000
66071938,2019-07-08,2000.00000000000000000000
66072078,2019-09-13,20000.00000000000000000000
66072258,2019-07-08,19875.00000000000000000000
66072268,2019-07-05,10000.00000000000000000000
66072528,2019-07-05,10100.18000000000000000000
66072628,2019-07-10,5000.00000000000000000000
66072638,2019-08-07,3000.00000000000000000000
66072658,2019-07-08,19875.00000000000000000000
66072718,2019-07-08,10000.00000000000000000000
66072728,2019-10-30,14900.00000000000000000000
66072758,2019-09-19,12800.00000000000000000000
66072788,2019-07-05,10000.00000000000000000000
66072808,2019-07-09,14752.37000000000000000000
66072878,2019-07-08,24627.37000000000000000000
66072958,2019-07-10,10001.00000000000000000000
66072978,2019-07-08,21139.36000000000000000000
66072988,2019-07-08,29996.00000000000000000000
66075038,2019-10-25,2000.00000000000000000000
66075058,2019-09-19,3031.00000000000000000000
66075118,2019-07-11,9995.00000000000000000000
66075208,2019-07-10,701.00000000000000000000
66075218,2019-10-21,6595.00000000000000000000
66075228,2019-07-10,5000.00000000000000000000
66075298,2019-07-10,10000.00000000000000000000
66075638,2019-10-24,815.10000000000000000000
66075688,2019-07-09,6000.00000000000000000000
66075698,2019-07-25,8820.00000000000000000000
66075818,2019-07-10,11075.00000000000000000000
66075888,2019-10-17,21304.33000000000000000000
66075908,2019-07-09,5000.01000000000000000000
66075978,2019-07-12,14875.00000000000000000000
66076058,2019-08-16,10000.00000000000000000000
66076118,2019-07-09,20000.00000000000000000000
66076208,2019-07-10,100000.00000000000000000000
66076608,2019-07-09,33800.00000000000000000000
66076698,2019-07-10,11725.00000000000000000000
66076708,2019-07-12,18000.00000000000000000000
66076798,2019-07-10,21875.00000000000000000000
66076818,2019-07-09,20000.00000000000000000000
66076838,2019-07-10,13075.00000000000000000000
66076898,2019-07-09,10000.00000000000000000000
66076988,2019-09-12,10205.79000000000000000000
66077028,2019-07-10,20000.00000000000000000000
66077038,2019-07-18,100.00000000000000000000
66077058,2019-07-10,10000.00000000000000000000
66077068,2019-07-09,10000.00000000000000000000
66077078,2019-07-09,11000.00000000000000000000
66077098,2019-09-30,6096.07000000000000000000
66077188,2019-07-09,740.20000000000000000000
66077228,2019-12-11,2200.00000000000000000000
66077238,2019-12-02,1730.00000000000000000000
66077298,2019-09-19,10250.00000000000000000000
66077508,2019-07-10,10000.00000000000000000000
66077568,2019-07-10,15000.00000000000000000000
66077598,2019-07-09,20000.01000000000000000000
66077658,2019-07-18,12000.00000000000000000000
66077698,2019-07-10,25000.00000000000000000000
66077738,2019-09-20,3036.00000000000000000000
66077768,2019-07-10,15000.00000000000000000000
66077818,2019-07-10,11000.00000000000000000000
66077868,2019-07-11,19000.00000000000000000000
66077908,2019-07-26,15000.00000000000000000000
66077938,2019-07-15,15001.00000000000000000000
66077978,2019-07-12,10000.00000000000000000000
66077988,2019-07-18,10000.00000000000000000000
66078038,2019-07-10,10000.00000000000000000000
66078138,2019-07-12,5000.00000000000000000000
66078258,2019-07-11,12000.00000000000000000000
66078508,2019-07-10,10000.00000000000000000000
66078518,2019-09-25,10000.00000000000000000000
66078558,2019-09-20,5000.00000000000000000000
66078788,2019-10-08,15000.00000000000000000000
66078818,2019-07-17,12000.00000000000000000000
66078898,2019-07-12,500.01000000000000000000
66079098,2019-08-22,9992.68000000000000000000
66079108,2019-07-16,10075.00000000000000000000
66079128,2019-10-16,19000.00000000000000000000
66079188,2019-07-12,16000.00000000000000000000
66079258,2019-07-12,1000.00000000000000000000
66079288,2019-09-30,3500.00000000000000000000
66079528,2019-08-06,7000.00000000000000000000
66079568,2019-07-17,15667.94432000000000000000
66079618,2019-07-17,20890.56000000000000000000
66079758,2019-11-05,10032.15015000000000000000
66079778,2019-10-21,10495.00000000000000000000
66079918,2019-07-16,20000.00000000000000000000
66080038,2019-08-12,10000.00000000000000000000
66080168,2019-07-29,0E-20
66080188,2019-07-17,20785.00000000000000000000
66080208,2019-11-18,4000.00000000000000000000
66080228,2019-07-17,10000.00000000000000000000
66080258,2019-10-16,21105.35000000000000000000
66080278,2019-07-17,19875.00000000000000000000
66080628,2019-07-18,10018.45723000000000000000
66080668,2019-07-18,15000.00000000000000000000
66080688,2019-07-23,8000.00000000000000000000
66080788,2019-07-23,10001.00000000000000000000
66080828,2019-09-30,10000.00000000000000000000
66080958,2019-07-17,40000.00000000000000000000
66080978,2019-07-23,28323.00000000000000000000
66081108,2019-08-12,0E-20
66081168,2019-09-06,6000.00000000000000000000
66081528,2019-08-29,10000.00000000000000000000
66081578,2019-09-17,10000.00000000000000000000
66081658,2019-08-14,8000.00000000000000000000
66081758,2019-07-22,19995.73000000000000000000
66081778,2019-07-29,10100.00000000000000000000
66081998,2019-08-30,3000.00000000000000000000
66082038,2019-07-22,10050.00000000000000000000
66082278,2019-07-30,10100.00000000000000000000
66082288,2019-07-25,10000.00000000000000000000
66082298,2019-11-15,19000.00000000000000000000
66082558,2019-08-09,13000.00000000000000000000
66082568,2019-07-25,9884.88000000000000000000
66082628,2019-10-02,10010.00000000000000000000
66082718,2019-09-05,18224.24000000000000000000
66082858,2019-09-03,6000.00000000000000000000
66082978,2019-08-26,7974.93000000000000000000
66085008,2019-07-25,50000.00000000000000000000
66085018,2019-09-19,10000.00000000000000000000
66085038,2019-07-25,100.00000000000000000000
66085078,2019-09-16,10500.00000000000000000000
66085188,2019-10-23,3100.00000000000000000000
66085198,2019-08-22,10001.00000000000000000000
66085208,2019-08-05,10000.00000000000000000000
66085788,2019-09-17,20175.00000000000000000000
66086188,2019-11-12,10723.13242500000000000000
66086638,2019-08-06,2100.81000000000000000000
66086788,2019-07-29,8824.47000000000000000000
66086988,2019-10-30,23196.17670994000000000000
66087218,2019-09-18,7000.00000000000000000000
66087298,2019-09-12,20.00000000000000000000
66087508,2019-09-16,28500.00000000000000000000
66087728,2019-09-19,21990.00000000000000000000
66087908,2019-07-30,10000.00000000000000000000
66087988,2019-12-23,10026.26902500000000000000
66088098,2019-08-06,2100.00000000000000000000
66088578,2019-10-15,20000.00000000000000000000
66088708,2019-08-08,2030.00000000000000000000
66088788,2019-10-11,30010.00000000000000000000
66089058,2019-10-16,19995.00000000000000000000
66089288,2019-08-08,15000.00000000000000000000
66089608,2019-09-18,10500.00000000000000000000
66089678,2019-09-10,100.00000000000000000000
66089738,2019-10-23,12945.00000000000000000000
66089908,2019-08-15,11000.00000000000000000000
66089998,2019-08-07,9590.05000000000000000000
66090558,2019-09-19,10000.00000000000000000000
66090568,2019-09-24,17985.00000000000000000000
66090638,2019-08-08,10000.00000000000000000000
66090708,2019-10-17,10000.00000000000000000000
66090828,2019-09-09,11000.00000000000000000000
66091058,2019-08-15,2135.66911289640000000000
66091098,2019-08-27,20.00000000000000000000
66091108,2019-08-16,10000.00000000000000000000
66091128,2019-09-12,9879.85000000000000000000
66091178,2019-08-16,10000.01000000000000000000
66091228,2019-10-31,15001.00000000000000000000
66091288,2019-09-11,1000.00000000000000000000
66091298,2019-08-21,10500.00000000000000000000
66091858,2019-08-27,50000.00000000000000000000
66091908,2019-10-17,15500.00000000000000000000
66091958,2019-08-27,12001.00000000000000000000
66092018,2019-08-27,56900.00000000000000000000
66092058,2019-09-18,11995.00000000000000000000
66092178,2019-09-16,5900.00000000000000000000
66092508,2019-08-23,12002.10000000000000000000
66092518,2019-09-23,5.00000000000000000000
66092578,2019-08-23,16770.01000000000000000000
66092728,2019-11-21,10014.00000000000000000000
66092778,2019-10-17,10000.00000000000000000000
66092978,2019-08-30,10100.00000000000000000000
66095118,2019-09-12,20000.32000000000000000000
66095138,2019-09-05,10966.00000000000000000000
66095528,2019-08-29,10000.00000000000000000000
66095658,2019-09-02,12000.00000000000000000000
66095768,2019-09-11,10000.00000000000000000000
66095818,2019-09-04,10000.00000000000000000000
66095888,2019-09-03,10000.00000000000000000000
66095958,2019-10-31,15001.00000000000000000000
66096058,2019-10-23,0E-20
66096088,2019-09-04,46016.46000000000000000000
66096128,2019-11-15,22094.82000000000000000000
66096168,2019-09-20,13875.00000000000000000000
66096508,2019-09-06,10000.00000000000000000000
66096678,2019-09-13,20000.00000000000000000000
66096788,2019-09-17,10000.00000000000000000000
66096858,2019-09-10,15000.00000000000000000000
66096868,2019-12-17,7800.00000000000000000000
66096928,2019-09-12,10001.00000000000000000000
66097018,2019-10-09,23595.00000000000000000000
66097038,2019-09-19,15683.00000000000000000000
66097058,2019-12-12,36777.70000000000000000000
66097078,2019-09-12,9968.21000000000000000000
66097108,2019-09-13,50000.00000000000000000000
66097118,2019-09-17,22000.00000000000000000000
66097128,2019-09-16,10000.00000000000000000000
66097188,2019-09-16,10000.00000000000000000000
66097218,2019-10-28,17133.74000000000000000000
66097228,2019-09-16,10000.00000000000000000000
66097298,2019-11-06,6125.24000000000000000000
66097558,2019-10-02,63530.90000000000000000000
66097578,2019-09-16,10000.00000000000000000000
66097588,2019-09-16,12000.00000000000000000000
66097668,2019-10-14,13000.00000000000000000000
66097708,2019-10-14,8000.00000000000000000000
66097788,2019-10-21,29553.66000000000000000000
66097908,2019-09-18,10000.00000000000000000000
66098008,2019-09-23,21761.19000000000000000000
66098278,2019-09-19,9995.00000000000000000000
66098538,2019-09-20,5000.00000000000000000000
66098598,2019-10-24,12160.00000000000000000000
66098778,2019-09-23,28500.00000000000000000000
66098788,2019-09-30,10000.00000000000000000000
66098808,2019-09-20,100.00000000000000000000
66098828,2019-09-20,5.00000000000000000000
66098858,2019-09-23,10000.00000000000000000000
66098898,2019-09-20,3380.00000000000000000000
66098938,2019-10-15,10430.00000000000000000000
66098958,2019-09-20,3100.00000000000000000000
66099018,2019-09-30,10500.00000000000000000000
66099058,2019-09-25,12835.00000000000000000000
66099118,2019-09-24,10010.00000000000000000000
66099168,2019-09-25,10000.00000000000000000000
66099178,2019-09-23,0E-20
66099508,2019-10-10,10000.00000000000000000000
66099658,2019-10-09,10118.00000000000000000000
66099698,2019-09-24,12108.00000000000000000000
66099758,2019-10-24,15000.00000000000000000000
66099768,2019-09-26,12000.00000000000000000000
66099898,2019-11-18,6909.69000000000000000000
66099928,2019-09-26,12001.30000000000000000000
66099938,2019-09-30,5000.00000000000000000000
66667878,2019-07-25,141999.13432000000000000000
66852708,2019-04-09,9843.15000000000000000000
66881878,2019-06-05,40398.16000000000000000000
66888728,2019-04-08,17199.55852000000000000000
66892398,2019-03-05,-1964.36000000000000000000
66892788,2019-09-16,34507.21000000000000000000
66893278,2019-03-04,23572.22000000000000000000
66893718,2019-02-26,46383.99301500000000000000
66894008,2019-06-17,20000.00000000000000000000
66894398,2019-02-19,2504.25000000000000000000
66894418,2019-08-21,7000.00000000000000000000
67000058,2019-11-13,15000.00000000000000000000
67000118,2019-09-30,13000.00000000000000000000
67000128,2019-10-03,12001.00000000000000000000
67000178,2019-09-26,16250.00000000000000000000
67000188,2019-12-12,26429.85000000000000000000
67000218,2019-10-02,19990.00000000000000000000
67000228,2019-10-10,12000.00000000000000000000
67000288,2019-09-30,13000.00000000000000000000
67000298,2019-09-27,10000.00000000000000000000
67000538,2019-10-02,9935.00000000000000000000
67000618,2019-09-30,10200.00000000000000000000
67000688,2019-10-09,16000.00000000000000000000
67000738,2019-10-04,115001.00000000000000000000
67000778,2019-10-03,0E-20
67000818,2019-09-30,20000.01000000000000000000
67000928,2019-09-30,12000.00000000000000000000
67000958,2019-10-02,15000.00000000000000000000
67001078,2019-10-10,10000.00000000000000000000
67001088,2019-10-08,20220.00000000000000000000
67001118,2019-10-16,3000.00000000000000000000
67001208,2019-11-18,10300.00000000000000000000
67001238,2019-10-18,10000.00000000000000000000
67001558,2019-10-28,10000.00000000000000000000
67001578,2019-10-08,13221.00000000000000000000
67001658,2019-10-03,7460.00000000000000000000
67001688,2019-10-14,29730.00000000000000000000
67001698,2019-10-03,10000.00000000000000000000
67001798,2019-10-04,19995.00000000000000000000
67001968,2019-10-07,20500.00000000000000000000
67002098,2019-10-09,12890.00000000000000000000
67002108,2019-10-09,15000.00000000000000000000
67002118,2019-10-09,10000.00000000000000000000
67002298,2019-10-18,17999985.00000000000000000000
67002558,2019-10-09,10000.00000000000000000000
67002568,2019-10-09,14995.00000000000000000000
67002588,2019-10-10,11000.00000000000000000000
67002638,2019-10-16,10001.00000000000000000000
67002678,2019-10-14,12000.00000000000000000000
67002688,2019-10-24,10000.00000000000000000000
67002698,2019-11-08,10157.71000000000000000000
67002918,2019-11-12,10000.00000000000000000000
67005088,2019-10-11,2300.00000000000000000000
67005098,2019-10-24,60000.00000000000000000000
67005238,2019-10-14,30000.00000000000000000000
67005278,2019-10-11,10000.00000000000000000000
67005508,2019-11-06,10066.15349000000000000000
67005578,2019-10-22,20000.00000000000000000000
67005588,2019-10-14,500000.00000000000000000000
67005598,2019-10-21,5000000.00000000000000000000
67005678,2019-10-14,15000.00000000000000000000
67005718,2019-10-21,10000.00000000000000000000
67005728,2019-10-21,10000.00000000000000000000
67005758,2019-10-14,15000.77000000000000000000
67005768,2019-11-08,10000.00000000000000000000
67006188,2019-10-16,13405.00000000000000000000
67006208,2019-10-17,10000.00000000000000000000
67006218,2019-10-16,10000.00000000000000000000
67006228,2019-10-17,10000.00000000000000000000
67006518,2019-10-22,10880.00000000000000000000
67006608,2019-10-15,10000.00000000000000000000
67006628,2019-10-15,10000.00000000000000000000
67006658,2019-10-15,15000.00000000000000000000
67006668,2019-10-18,20085.00000000000000000000
67006788,2019-12-19,14800.00000000000000000000
67006898,2019-10-17,20000.00000000000000000000
67006928,2019-11-08,12119.44608500000000000000
67007008,2019-11-14,10028.38623000000000000000
67007058,2019-10-24,30000.00000000000000000000
67007068,2019-11-12,10014.34994500000000000000
67007178,2019-10-21,49995.00000000000000000000
67007198,2019-10-21,49995.00000000000000000000
67007268,2019-11-13,10025.21251000000000000000
67007608,2019-11-15,21000.00000000000000000000
67007868,2019-11-07,10035.37528000000000000000
67007898,2019-10-21,10000.00000000000000000000
67007918,2019-11-12,100.00000000000000000000
67007968,2019-10-16,9995.00000000000000000000
67008008,2019-10-16,13501.10000000000000000000
67008068,2019-11-15,25253.98000000000000000000
67008278,2019-10-30,14995.00000000000000000000
67008518,2019-10-25,106137.49000000000000000000
67008538,2019-10-16,15870.59000000000000000000
67008658,2019-10-21,15921.20000000000000000000
67008678,2019-10-22,12908.00000000000000000000
67008788,2019-10-25,30000.00000000000000000000
67008888,2019-10-17,5000.00000000000000000000
67009188,2019-10-18,5000.00000000000000000000
67009198,2019-10-25,10000.00000000000000000000
67009518,2019-10-21,4995.00000000000000000000
67009588,2019-10-21,10000.00000000000000000000
67009688,2019-10-24,500.00000000000000000000
67009698,2019-10-22,5800.00000000000000000000
67009828,2019-10-23,20000.00000000000000000000
67009908,2019-10-29,19985.00000000000000000000
67009968,2019-10-21,10000.00000000000000000000
67010028,2019-10-18,10000.00000000000000000000
67010138,2019-10-23,9300.00000000000000000000
67010198,2019-10-22,15285.00000000000000000000
67010298,2019-10-24,12946.75000000000000000000
67010508,2019-11-04,30000.00000000000000000000
67010658,2019-10-31,10000.12000000000000000000
67010808,2019-10-25,2999955.00000000000000000000
67010968,2019-10-18,7000.00000000000000000000
67010978,2019-10-18,10000.00000000000000000000
67011058,2019-10-21,10000.00000000000000000000
67011108,2019-10-21,9995.00000000000000000000
67011178,2019-10-23,4000.00000000000000000000
67011208,2019-10-21,9995.00000000000000000000
67011298,2019-11-06,11153.87110500000000000000
67011708,2019-10-23,10000.00000000000000000000
67011798,2019-10-25,12000.00000000000000000000
67011858,2019-10-24,14990.00000000000000000000
67012008,2019-10-31,16000.00000000000000000000
67012028,2019-10-28,10000.00000000000000000000
67012078,2019-10-22,10000.00000000000000000000
67012118,2019-12-02,15013.80104000000000000000
67012538,2019-10-23,10010.00000000000000000000
67012568,2019-10-23,9550.00000000000000000000
67012668,2019-10-21,15000.00000000000000000000
67012838,2019-10-22,20000.00000000000000000000
67012958,2019-11-26,5036.19000000000000000000
67012968,2019-11-15,10014.97726500000000000000
67012998,2019-10-22,11446.00000000000000000000
67015188,2019-10-22,20000.00000000000000000000
67015298,2019-10-22,5800.00000000000000000000
67015528,2019-10-24,29990.00000000000000000000
67015578,2019-10-22,10000.00000000000000000000
67015708,2019-11-27,2521.81000000000000000000
67015778,2019-10-22,10000.12000000000000000000
67015808,2019-11-14,10000.00000000000000000000
67015858,2019-10-22,20000.67000000000000000000
67015978,2019-10-22,2830.00000000000000000000
67015998,2019-10-28,12000.00000000000000000000
67016078,2019-10-23,20000.11000000000000000000
67016128,2019-10-22,10100.00000000000000000000
67016228,2019-10-23,3500.00000000000000000000
67016278,2019-10-22,10000.00000000000000000000
67016298,2019-11-27,7860.90000000000000000000
67016588,2019-10-22,15000.00000000000000000000
67016658,2019-10-24,9990.04000000000000000000
67016668,2019-10-24,17188.00000000000000000000
67017008,2019-10-24,14785.00000000000000000000
67017028,2019-10-23,13000.00000000000000000000
67017058,2019-10-24,23721.19000000000000000000
67017068,2019-10-23,5000.00000000000000000000
67017078,2019-10-23,10000.00000000000000000000
67017268,2019-10-24,10000.00000000000000000000
67017528,2019-10-25,9980.00000000000000000000
67017538,2019-10-24,12995.00000000000000000000
67017558,2019-10-24,9995.00000000000000000000
67017668,2019-10-24,19290.00000000000000000000
67017768,2019-10-24,10050.00000000000000000000
67017868,2019-10-28,30000.00000000000000000000
67017998,2019-10-25,19995.00000000000000000000
67018158,2019-10-24,9963.10000000000000000000
67018218,2019-11-04,10122.97559500000000000000
67018508,2019-10-24,9995.00000000000000000000
67018598,2019-10-25,10000.00000000000000000000
67018618,2019-10-24,15000.00000000000000000000
67018728,2019-11-22,10000.00000000000000000000
67018758,2019-10-28,12000.00000000000000000000
67018778,2019-10-28,20000.01000000000000000000
67018818,2019-10-25,10000.00000000000000000000
67018858,2019-10-31,3200.00000000000000000000
67019528,2019-11-13,10730.00000000000000000000
67019628,2019-11-18,20000.00000000000000000000
67019698,2019-11-15,19514.19311500000000000000
67019898,2019-11-12,10073.13242500000000000000
67020078,2019-10-29,11000.64000000000000000000
67020108,2019-12-04,27975.26000000000000000000
67020158,2019-11-07,10000.00000000000000000000
67020518,2019-11-04,30495.00000000000000000000
67020578,2019-12-02,17900.00000000000000000000
67020588,2019-10-29,10000.10000000000000000000
67020598,2019-10-29,23000.00000000000000000000
67020618,2019-10-29,15000.00000000000000000000
67020678,2019-10-30,10000.00000000000000000000
67020728,2019-10-30,10000.00000000000000000000
67020798,2019-10-31,5200.00000000000000000000
67020838,2019-10-29,20000.00000000000000000000
67020968,2019-11-01,3100.00000000000000000000
67021008,2019-10-30,10000.00000000000000000000
67021278,2019-12-04,10825.40646000000000000000
67021608,2019-11-12,210000.00000000000000000000
67021618,2019-10-31,4100.00000000000000000000
67021638,2019-10-31,10000.00000000000000000000
67021688,2019-11-05,57448.20000000000000000000
67021718,2019-11-04,22130.55441500000000000000
67021758,2019-10-31,20000.01000000000000000000
67021808,2019-10-31,10000.00000000000000000000
67021858,2019-11-07,13549.10000000000000000000
67021868,2019-11-06,5000.00000000000000000000
67021988,2019-11-18,2000.00000000000000000000
67022218,2019-11-29,100.00000000000000000000
67022288,2019-11-18,9919.54000000000000000000
67022298,2019-11-01,10007.29000000000000000000
67022558,2019-11-27,10467.44666000000000000000
67022598,2019-11-07,13031.05234000000000000000
67022668,2019-11-04,10000.00000000000000000000
67022728,2019-11-05,10667.23323500000000000000
67022868,2019-11-04,15017.97559500000000000000
67025098,2019-11-15,250901.64000000000000000000
67025158,2019-11-05,4300.67000000000000000000
67025198,2019-11-19,11650.42583500000000000000
67025228,2019-11-05,25132.28610500000000000000
67025238,2019-11-12,40017.68049500000000000000
67025278,2019-11-06,54995.00000000000000000000
67025288,2019-11-27,10034.97309000000000000000
67025638,2019-11-28,20000.00000000000000000000
67025658,2019-11-08,20026.19061000000000000000
67025758,2019-11-05,15016.46715000000000000000
67025878,2019-11-07,11126.91824500000000000000
67025888,2019-11-07,8000.00000000000000000000
67025898,2019-11-11,500.00000000000000000000
67025918,2019-11-07,10000.00000000000000000000
67025988,2019-11-06,17000.00000000000000000000
67026008,2019-11-08,10000.00000000000000000000
67026098,2019-12-11,24888.56043500000000000000
67026108,2019-11-08,10032.22856500000000000000
67026158,2019-11-08,20000.00000000000000000000
67026208,2019-11-27,4200.00000000000000000000
67026218,2019-11-14,1223.13242500000000000000
67026298,2019-11-08,10100.00000000000000000000
67026568,2019-11-18,13634.89467500000000000000
67026628,2019-11-07,0E-20
67026668,2019-12-17,4944.64228000000000000000
67026928,2019-11-12,10028.58049500000000000000
67026988,2019-11-13,10000.00000000000000000000
67027298,2019-11-12,40000.00000000000000000000
67027568,2019-11-20,10022.34827500000000000000
67027688,2019-11-11,10000.00000000000000000000
67027698,2019-11-14,10050.00000000000000000000
67027758,2019-11-12,10014.34994500000000000000
67027858,2019-11-20,49046.13679000000000000000
67027878,2019-11-08,10037.32554000000000000000
67027908,2019-11-12,40027.68049500000000000000
67028028,2019-11-13,20013.56579500000000000000
67028058,2019-11-08,10024.07340500000000000000
67028108,2019-11-11,10036.38456000000000000000
67028158,2019-11-11,10000.00000000000000000000
67028178,2019-11-12,18000.00000000000000000000
67028198,2019-11-18,20229.36387500000000000000
67028238,2019-11-18,10000.00000000000000000000
67028258,2019-12-09,11038.42335000000000000000
67028298,2019-12-10,10000.00000000000000000000
67028538,2019-11-14,20013.33055000000000000000
67028588,2019-11-11,16000.00000000000000000000
67028608,2019-11-11,10000.00000000000000000000
67028718,2019-12-20,18926.20000000000000000000
67028808,2019-11-19,10303.58748250000000000000
67028908,2019-11-11,12028.31781500000000000000
67029208,2019-11-15,20000.10000000000000000000
67029258,2019-11-21,21.17205000000000000000
67029288,2019-11-18,38888.00000000000000000000
67029518,2019-11-12,12705.38281500000000000000
67029558,2019-11-12,11036.77663500000000000000
67029618,2019-11-27,10013.48738000000000000000
67029788,2019-11-13,10033.64003500000000000000
67029808,2019-11-11,10000.00000000000000000000
67029878,2019-11-14,10623.13242500000000000000
67029898,2019-11-12,50014.34994500000000000000
67029918,2019-11-13,10028.54306000000000000000
67029938,2019-11-12,1.23000000000000000000
67029998,2019-11-12,11000.34000000000000000000
67050018,2019-12-09,14414.58519000000000000000
67050078,2019-11-12,10000.00000000000000000000
67050228,2019-12-05,9700.76568000000000000000
67050518,2019-11-14,12000.00000000000000000000
67050718,2019-11-12,10000.00000000000000000000
67050828,2019-11-13,15015.21251000000000000000
67050878,2019-11-18,10000.00000000000000000000
67051068,2019-11-14,20321.25046500000000000000
67051678,2019-12-04,0E-20
67051738,2019-11-14,30000.88000000000000000000
67052078,2019-11-15,10100.00000000000000000000
67052108,2019-11-14,10028.93513500000000000000
67052238,2019-12-09,4000.00000000000000000000
67052598,2019-11-18,29798.56579500000000000000
67052958,2019-11-15,30020.94680500000000000000
67055088,2019-11-15,10000.00000000000000000000
67055108,2019-11-18,30019.00000000000000000000
67055598,2019-12-11,7090.74000000000000000000
67055758,2019-11-20,20020.00000000000000000000
67055838,2019-11-19,30000.00000000000000000000
67055968,2019-11-27,10100.00000000000000000000
67055978,2019-11-27,10000.00000000000000000000
67056168,2019-11-19,20000.01000000000000000000
67056508,2019-11-18,10080.00000000000000000000
67056568,2019-11-20,22990.00000000000000000000
67056598,2019-11-18,15526.34744000000000000000
67056658,2019-11-19,20021.25046500000000000000
67056688,2019-11-25,607590.78600000000000000000
67056798,2019-11-21,20026.26902500000000000000
67056838,2019-11-19,21000.08000000000000000000
67057108,2019-11-20,1.00000000000000000000
67057278,2019-11-29,10022.50510500000000000000
67057288,2019-12-02,25017.81020500000000000000
67057578,2019-12-09,19773.05242500000000000000
67057688,2019-11-21,15014.42836000000000000000
67057788,2019-11-20,9895.18000000000000000000
67057798,2019-11-21,10100.00000000000000000000
67057818,2019-11-29,10038.97225500000000000000
67057868,2019-11-26,2500.00000000000000000000
67058778,2019-11-26,10018.34911000000000000000
67058838,2019-11-27,10070.65191500000000000000
67058888,2019-12-02,17000.00000000000000000000
67058898,2019-12-02,17000.00000000000000000000
67058908,2019-12-04,20785.00000000000000000000
67058968,2019-11-25,10032.08392500000000000000
67059128,2019-11-26,10015.75300000000000000000
67059168,2019-12-02,0E-20
67059268,2019-11-27,10090.00102500000000000000
67059608,2019-11-28,10000.00000000000000000000
67059888,2019-11-28,6371.95619000000000000000
67060228,2019-12-06,20169.33842000000000000000
67060678,2019-12-03,31014.74202000000000000000
67060838,2019-12-02,20517.80020500000000000000
67060888,2019-12-11,10000.00000000000000000000
67060908,2019-11-29,34000.02000000000000000000
67061228,2019-11-28,15000.00000000000000000000
67061628,2019-12-02,20058.49759000000000000000
67061678,2019-11-29,20002.02000000000000000000
67061778,2019-11-29,21027.15159000000000000000
67062538,2019-11-29,16900.00000000000000000000
67062568,2019-12-02,18000.00000000000000000000
67062598,2019-11-29,10015.68300000000000000000
67062708,2019-12-02,10035.99248500000000000000
67062758,2019-12-05,2113.00000000000000000000
67062838,2019-12-03,1963.10000000000000000000
67065028,2019-12-10,2501.16000000000000000000
67065038,2019-12-05,4000.00000000000000000000
67065078,2019-12-02,40059.19759000000000000000
67065178,2019-12-10,6829.99000000000000000000
67065288,2019-12-10,10000.00000000000000000000
67065298,2019-12-02,1744.45248500000000000000
67065508,2019-12-09,22713.09000000000000000000
67065578,2019-12-02,11488.21437000000000000000
67065668,2019-12-11,43000.00000000000000000000
67065688,2019-12-12,15000.00000000000000000000
67065758,2019-12-18,11000.23000000000000000000
67065828,2019-12-04,10519.13326000000000000000
67066138,2019-12-02,10022.70114250000000000000
67066228,2019-12-04,11000.00000000000000000000
67066528,2019-12-04,10000.00000000000000000000
67066608,2019-12-04,8014.97726500000000000000
67066678,2019-12-02,20106.68020500000000000000
67066838,2019-12-13,10026.73951500000000000000
67067008,2019-12-20,3642.00000000000000000000
67067118,2019-12-03,20169.68548000000000000000
67067228,2019-12-03,10000.00000000000000000000
67067288,2019-12-03,300.00000000000000000000
67067508,2019-12-03,37990.44000000000000000000
67067688,2019-12-05,10018.97643000000000000000
67068188,2019-12-04,11000.00000000000000000000
67068538,2019-12-09,15019.05484500000000000000
67068658,2019-12-09,6.00000000000000000000
67068738,2019-12-09,10369.49148000000000000000
67069078,2019-12-05,10019.60375000000000000000
67069738,2019-12-06,10031.99332000000000000000
67069768,2019-12-06,12000.00000000000000000000
67069918,2019-12-13,14963.10000000000000000000
67070808,2019-12-13,10018.19228000000000000000
67071038,2019-12-09,15000.00000000000000000000
67071988,2019-12-20,11045.46130500000000000000
67072058,2019-12-10,20000.00000000000000000000
