,account,tran_stocks_all,tran_stocks_ipo,ipo_rate
6111,63012508,25,17,0.68
6112,61844778,46,46,1.0
6113,61841698,59,59,1.0
6114,61843508,56,56,1.0
6115,68848288,20,16,0.8
6116,61841398,46,46,1.0
6135,61822858,81,81,1.0
6136,61880568,8,8,1.0
6137,61827678,24,24,1.0
6138,65028038,0,0,
6146,65008578,8,7,0.875
6161,61862218,1,1,1.0
6162,61896108,20,20,1.0
6163,63078178,1,1,1.0
6164,61842198,54,54,1.0
6165,61820018,2,2,1.0
6166,61848528,34,33,0.9705882352941176
6167,69898758,8,4,0.5
6168,66852708,25,6,0.24
6170,61867858,11,8,0.7272727272727273
6178,61881278,28,28,1.0
6179,62070818,167,72,0.4311377245508982
6180,65075858,1,0,0.0
6181,65072808,1,0,0.0
6182,61880458,30,8,0.26666666666666666
6183,61894688,15,15,1.0
6184,60813658,16,16,1.0
6185,61846978,14,12,0.8571428571428571
6209,63000668,27,27,1.0
6232,65009078,1,0,0.0
6233,69830528,44,38,0.8636363636363636
6234,61835428,104,76,0.7307692307692307
6235,60820508,4,2,0.5
6236,61825728,86,18,0.20930232558139536
6237,61835018,90,89,0.9888888888888889
6238,62089708,38,38,1.0
6239,61850508,67,67,1.0
6240,62066158,1,0,0.0
6258,61898168,2,2,1.0
6259,61851588,16,16,1.0
6260,65026788,17,0,0.0
6261,61878108,36,31,0.8611111111111112
6262,61842528,46,45,0.9782608695652174
6263,61887008,1,1,1.0
6264,61898508,44,44,1.0
6265,65022598,2,2,1.0
6284,60803068,47,47,1.0
6285,61825318,57,52,0.9122807017543859
6286,69896828,45,45,1.0
6287,62095198,5,4,0.8
6288,65026158,2,2,1.0
6289,61841418,30,30,1.0
6290,61880308,1,1,1.0
6314,69896718,11,11,1.0
6315,62087178,47,28,0.5957446808510638
6316,65017268,2,2,1.0
6317,61820588,24,24,1.0
6318,61842908,40,40,1.0
6326,60823698,42,42,1.0
6338,10881088,26,26,1.0
6339,60824988,12,12,1.0
6340,65026298,1,1,1.0
6341,19880312,55,50,0.9090909090909091
6342,69836318,4,4,1.0
6343,63015228,7,5,0.7142857142857143
6344,65000888,10,6,0.6
6345,69812058,3,0,0.0
6346,63087688,12,12,1.0
6378,63066728,12,7,0.5833333333333334
6379,61800598,10,0,0.0
6380,65002118,8,4,0.5
6381,61897008,3,1,0.3333333333333333
6391,69829628,54,43,0.7962962962962963
6405,61820508,29,29,1.0
6406,61875118,24,21,0.875
6407,65055268,0,0,
6408,61820868,30,30,1.0
6409,60807428,4,4,1.0
6410,61886788,9,2,0.2222222222222222
6411,63092158,1,1,1.0
6412,61820498,26,26,1.0
6413,65082658,4,4,1.0
6414,61834368,216,0,0.0
6415,61879568,15,13,0.8666666666666667
6416,61876888,15,12,0.8
6417,61868288,16,16,1.0
6423,69838968,8,5,0.625
6434,69876818,37,37,1.0
6439,61827468,40,40,1.0
6440,63075278,15,5,0.3333333333333333
6441,63066978,7,4,0.5714285714285714
6442,61869378,42,42,1.0
6443,65022758,9,9,1.0
6444,69800998,1,0,0.0
6445,61852788,138,10,0.07246376811594203
6446,68848528,2,0,0.0
6482,61843518,50,50,1.0
6483,69830718,13,8,0.6153846153846154
6484,61843898,48,48,1.0
6485,61858598,29,17,0.5862068965517241
6486,67856728,1,1,1.0
6487,69897088,19,19,1.0
6488,60005118,16,16,1.0
6489,63099878,4,4,1.0
6490,61811968,23,19,0.8260869565217391
6491,69890518,47,47,1.0
6496,19751008,13,5,0.38461538461538464
6519,69826628,29,29,1.0
6521,61853718,61,57,0.9344262295081968
6522,62067108,2,1,0.5
6523,61813678,168,0,0.0
6524,65029958,1,0,0.0
6525,61890798,1,1,1.0
6526,65015158,2,2,1.0
6527,61890118,28,28,1.0
6528,61844958,2,0,0.0
6529,67843018,24,19,0.7916666666666666
6542,63087778,4,4,1.0
6543,65010108,1,0,0.0
6544,61808328,138,76,0.5507246376811594
6545,63021788,8,8,1.0
6546,61827928,21,21,1.0
6547,65026268,1,0,0.0
6548,61831578,18,18,1.0
6559,65028198,15,11,0.7333333333333333
6560,68844018,7,1,0.14285714285714285
6561,63068778,0,0,
6562,63012838,12,12,1.0
6563,63088188,5,3,0.6
6564,63012868,21,6,0.2857142857142857
6565,65020678,1,0,0.0
6566,91223681,0,0,
6567,61825708,44,40,0.9090909090909091
6580,61813788,77,75,0.974025974025974
6581,69878088,41,11,0.2682926829268293
6582,69855718,1,0,0.0
6583,62085678,28,27,0.9642857142857143
6592,61850358,16,16,1.0
6593,63017728,12,10,0.8333333333333334
6594,61845958,19,18,0.9473684210526315
6595,61813178,15,0,0.0
6603,65026768,1,0,0.0
6604,61854668,8,3,0.375
6605,65018718,0,0,
6606,60800628,2,2,1.0
6607,65028668,3,3,1.0
6608,61897718,14,14,1.0
6609,61828718,37,33,0.8918918918918919
6621,61820468,13,13,1.0
6622,60822918,38,37,0.9736842105263158
6623,63099898,1,0,0.0
6624,61852358,64,64,1.0
6625,65017118,14,1,0.07142857142857142
6636,69871108,3,3,1.0
6637,62089288,9,9,1.0
6638,63088608,1,0,0.0
6639,62086638,11,11,1.0
6659,61827588,42,42,1.0
6660,61805188,42,42,1.0
6661,61847328,19,19,1.0
6662,61860768,21,21,1.0
6663,60819718,18,18,1.0
6664,60814688,23,23,1.0
6685,62055138,11,11,1.0
6686,63002508,61,0,0.0
6687,61852378,6,6,1.0
6688,69850408,26,26,1.0
6689,69885678,12,12,1.0
